"","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT"
"3466",0.0540540541,6399.64135021097,5200,0.409,0.479596262833676,11833,6022
"802",0.0697028009,0.47865726495726,4800,0.436,0.4537,13560.7976040353,15580
"2447",0.148603352,6399.64135021097,3900,0.5,0.479596262833676,10648,6835
"523",0.1136560069,6399.64135021097,5600,0.597,0.479596262833676,5347,6199
"4122",0.1809355693,0.52051846153846,10300,0.681,0.5311,13560.7976040353,24090
"1690",0.1649048626,0.54856567328918,13200,0.714,0.5655,13560.7976040353,31000
"6336",0.2132352941,0.40542162162162,3500,0.427,1,13560.7976040353,9282
"1298",0.193258427,6399.64135021097,4300,0.516,0.479596262833676,13266,4536
"3147",0.1403508772,0.38100943396226,6700,0.542,0.3956,17683,21279
"4132",0.1828463713,0.56000851063829,21700,0.878,0.5616,13560.7976040353,35520
"1700",0.1023587005,6399.64135021097,6500,0.632,0.479596262833676,15617,9120
"1763",0.1887201735,0.55598500948766,9900,0.612,0.5657,13560.7976040353,32660
"3707",0.1185819071,0.28605994550408,4500,0.469,0.3128,13560.7976040353,13544
"1132",0.165158371,0.62913171355498,9500,0.691,0.6274,13560.7976040353,29770
"2546",0.1261840325,6399.64135021097,6700,0.529,0.479596262833676,9939,9402
"2278",0.1183974487,6399.64135021097,6100,0.539,0.479596262833676,10566,6698
"2569",0.1704980843,0.582832,9400,0.699,0.5851,13560.7976040353,28200
"1080",0.1539534884,0.6246,11900,0.704,0.6246,13560.7976040353,27830
"1352",0.1767015707,0.33115032467532,10600,0.712,0.3432,13560.7976040353,24630
"82",0.0533001933,0.46892111801242,2400,0.331,0.4705,13560.7976040353,16945.494041708
"2607",0.1429411765,0.46735188125647,8000,0.604,0.4472,17132,16997
"3468",0.1431693989,0.40771570247933,9900,0.55,0.4098,13666,19004
"3605",0.142,0.79288446601941,9200,0.707,0.8021,13560.7976040353,41572
"5994",0.1630267215,0.48997478510028,0.481198554177153,0.93,0.5177,13560.7976040353,5135
"3167",0.1656365884,0.78737314085739,11100,0.672,0.7829,13560.7976040353,40660
"621",0.1056074766,0.48595502008032,5500,0.456,0.4844,13560.7976040353,19468
"527",0.1482691052,0.5469502118644,9100,0.665,0.5549,21891,18436
"2754",0.0705801343,6399.64135021097,4800,0.448,0.479596262833676,9118,8122
"3911",0.1112973517,6399.64135021097,5100,0.51,0.479596262833676,10197,10158
"764",0.0984493329,0.32712222222222,3900,0.469,0.3349,9463,10072
"2135",0.1081314879,6399.64135021097,5600,0.459,0.479596262833676,13337,9346
"3637",0.1395673412,6399.64135021097,5200,0.514,0.479596262833676,11163,14865
"1919",0.1887141536,0.45868217391304,10100,0.677,0.479,17864,11468
"3071",0.15261959,0.53394612634088,8300,0.556,0.5344,13560.7976040353,23410
"509",0.0935357493,6399.64135021097,3900,0.521,0.479596262833676,10530,6599
"3210",0.1574167508,0.57523362831858,9300,0.656,0.5828,13560.7976040353,33826
"2685",0.076056338,6399.64135021097,4800,0.441,0.479596262833676,11531,8808
"1235",0.1619190405,0.72458010471204,22700,0.914,0.7208,13560.7976040353,43683
"393",0.1457387796,0.76792324752475,10200,0.755,0.7776,13560.7976040353,41597
"3443",0.1909547739,0.51482376237623,0.481198554177153,0.5,0.5185,13560.7976040353,10790
"14",0.0858097415,0.08507872340425,7600,0.611,0.093,13560.7976040353,16360
"3197",0.1712846348,0.6418173076923,10800,0.7,0.6907,13560.7976040353,34504
"1889",0.1662721893,0.46362184466019,11100,0.73,0.4645,13560.7976040353,20250
"1181",0.1812577065,0.63931049723756,11600,0.683,0.6445,13560.7976040353,31776
"3446",0.1704361874,0.46347664670658,9900,0.573,0.5175,13560.7976040353,23750
"3334",0.1578042283,0.48392833078101,11600,0.718,0.4727,17239,20766
"2872",0.1088168802,6399.64135021097,5100,0.494,0.479596262833676,9894,8430
"852",0.094277881,0.42444752530933,6500,0.498,0.4446,11173,9383
"1736",0.1017253774,6399.64135021097,6600,0.652,0.479596262833676,15910,4846
"3151",0.1459330144,0.35925688622754,8800,0.682,0.4133,13560.7976040353,20300
"1370",0.1525829627,6399.64135021097,10500,0.67,0.479596262833676,12621,4944
"2113",0.0970688999,6399.64135021097,4500,0.388,0.479596262833676,12405,6048
"2878",0.1363636364,0.81664634146341,6500,0.685,0.8195,13560.7976040353,45670
"3313",0.1578042283,0.69266720430107,11600,0.718,0.6853,25955,21820
"4739",0.1830065359,0.3820404494382,5400,0.476,0.4,13560.7976040353,20250
"5445",0.1104252401,6399.64135021097,5300,0.576,0.479596262833676,13158,12644
"3832",0.1669467787,0.40394271235521,10100,0.687,0.4047,16552,7538
"1348",0.1940451745,0.39699227467811,8800,0.617,0.3874,16153,17896
"2410",0.1405128205,6399.64135021097,5200,0.473,0.479596262833676,10814,8490
"2503",0.1309823678,0.44084328358208,5600,0.577,0.4393,13560.7976040353,27636
"2787",0.0547945205,6399.64135021097,4500,0.346,0.479596262833676,12545,8537
"211",0.1739237392,0.66153601651186,9300,0.695,0.6716,13560.7976040353,33096
"1991",0.1675900277,0.37991950718685,7900,0.568,0.3929,11508,15360
"310",0.0586546861,6399.64135021097,4700,0.436,0.479596262833676,11116,6810
"1245",0.209760274,0.52595849056603,9400,0.667,0.5394,13560.7976040353,29600
"2850",0.1366906475,6399.64135021097,5700,0.544,0.479596262833676,17121,7056
"2354",0.1555824264,6399.64135021097,5000,0.483,0.479596262833676,11531,8172
"1412",0.1718411552,0.39517340980187,5900,0.548,0.3556,13560.7976040353,20000
"7129",0.1664350933,0.25525182810604,0.481198554177153,0.490295663600526,0.2513,12202,13228
"2715",0.1075917547,6399.64135021097,5000,0.438,0.479596262833676,12041,8545
"4093",0.189787234,0.40704022878932,7300,0.575,0.4,14841,13540
"79",0.0492898914,0.4651203488372,2600,0.303,0.4641,13560.7976040353,16968
"2735",0.1528694769,0.40389259259259,10300,0.704,0.425,13560.7976040353,17800
"673",0.1370967742,0.76108227625088,18100,0.842,0.7596,13560.7976040353,40670
"949",0.1604704097,0.4180040146943,8900,0.626,0.4084,17479,16258
"5222",0.0421804023,0.43208641975308,3800,0.497,0.4565,13560.7976040353,12782
"1725",0.1395348837,0.32738042704626,7000,0.618,0.3467,13560.7976040353,29930
"1130",0.142172524,0.42126851063829,8900,0.694,0.4463,13560.7976040353,27530
"1798",0.1503496503,6399.64135021097,5100,0.423,0.479596262833676,10136,5268
"674",0.1193778899,0.68351930820857,12400,0.779,0.6697,13560.7976040353,35750
"3745",0.0798825257,6399.64135021097,6600,0.584,0.479596262833676,9333,4695
"2910",0.1762142361,0.27776820987654,8700,0.589,0.2422,13861,13624
"252",0.1547826087,0.75069572372858,6600,0.591,0.7734,27488,36275
"2957",0.1605895584,6399.64135021097,10700,0.685,0.479596262833676,20444,23703
"548",0.1173844538,6399.64135021097,5000,0.508,0.479596262833676,6809,7050
"5042",0.0424497197,0.67854591836734,4200,0.366,0.377,13560.7976040353,13932
"5533",0.0815370778,0.31051684210526,6400,0.578,0.4045,13560.7976040353,18048
"4636",0.0815370778,0.34700730593607,6400,0.578,0.3884,13560.7976040353,18048
"3411",0.1881977671,0.76396086956521,15000,0.756,0.7569,13560.7976040353,41282
"3518",0.0562410035,0.16665,6400,0.549,0.1481,13560.7976040353,13287
"2699",0.0655813416,6399.64135021097,4700,0.396,0.479596262833676,5284,8538
"3201",0.1352517986,0.25266594982078,4900,0.419,0.2571,20084,13744
"2489",0.112649063,0.39784694181999,9200,0.674,0.4067,13560.7976040353,34852
"2455",0.099009901,0.80258759689922,9500,0.747,0.8002,13560.7976040353,45623
"3780",0.1389992057,0.77986333703292,12100,0.77,0.7702,13560.7976040353,45940
"2877",0.1980952381,0.47072612612612,10200,0.656,0.4862,13560.7976040353,29916
"1083",0.1073030109,6399.64135021097,3800,0.424,0.479596262833676,8500,7716
"407",0.0740242261,6399.64135021097,2600,0.398,0.479596262833676,8061,5892
"1506",0.1312649165,0.40322366294728,7000,0.588,0.405,11311,19121
"2300",0.143246551,0.5405250293772,11100,0.741,0.5264,21554,27978
"1812",0.1623762376,0.7950287482806,6800,0.612,0.8159,13560.7976040353,41161
"3437",0.1384781825,0.61144019884009,11200,0.725,0.5887,23396,28072
"5858",0.1459797818,0.5436839954597,0.481198554177153,0.490295663600526,0.5833,16568,24503
"3195",0.1652173913,0.60938047058823,8200,0.676,0.5973,13560.7976040353,26178
"2233",0.0935947712,6399.64135021097,4800,0.418,0.479596262833676,13816,7362
"692",0.1769411765,0.39736190789473,5100,0.527,0.4258,15852,15692
"2131",0.1553956835,0.36085621468926,6800,0.612,0.2384,15862,17466
"1586",0.13203125,6399.64135021097,6200,0.504,0.479596262833676,10778,5892
"5946",0.0815370778,0.24999848484848,6400,0.578,0.3243,13560.7976040353,18048
"2552",0.2012987013,0.36667333333333,0.481198554177153,0.453,0.3269,13560.7976040353,12640
"2767",0.0736607143,0.27986107566089,4900,0.397,0.2538,13560.7976040353,16480
"671",0.0775967188,0.29206842105263,9000,0.617,0.2615,13560.7976040353,16510
"4144",0.2,0.38025211267605,8800,0.688,0.3939,13560.7976040353,24350
"5626",0.0448877805,0.218212,4600,0.448,0.1969,13560.7976040353,15359
"411",0.1522123894,0.66664912280701,6000,0.63,0.7178,13560.7976040353,42918
"4389",0.0771520714,0.59526138865368,5600,0.521,0.5391,13560.7976040353,11352
"4138",0.1556117077,6399.64135021097,9100,0.605,0.479596262833676,13139,6036
"1404",0.1659513591,0.27535458937198,10700,0.656,0.2566,13560.7976040353,19990
"2597",0.150639244,0.35139348837209,6300,0.52,0.364,20448,16759
"5823",0.1285583104,0.49490644067796,10900,0.686,0.4836,13560.7976040353,8160
"3706",0.1786216596,0.43471842576028,7800,0.582,0.4474,13560.7976040353,24600
"868",0.0942528736,0.41055,5400,0.458,0.3962,16493,15196
"2095",0.0745247148,0.39714609929078,2900,0.326,0.4358,13560.7976040353,13500
"1944",0.148241206,0.81457606433301,16400,0.796,0.8131,13560.7976040353,39402
"3619",0.1661661662,0.55871852913085,6200,0.645,0.5209,13560.7976040353,20240
"4193",0.113198402089198,0.45730021881838,2200,0.18,0.6234,13560.7976040353,6568
"2710",0.1234010534,0.62527567567567,10200,0.656,0.6318,13560.7976040353,31480
"2990",0.1109852775,6399.64135021097,4500,0.441,0.479596262833676,7094,6592
"83",0.1459797818,0.61370382890897,10400,0.716,0.6343,14972,24503
"6449",0.0731064995,6399.64135021097,9600,0.697,0.2,13560.7976040353,12975
"3920",0.168989547,0.64825022200296,12500,0.678,0.6616,22094,25350
"3317",0.1578042283,0.31555817490494,11600,0.718,0.3178,17695,19888
"513",0.0823990034,6399.64135021097,3500,0.409,0.479596262833676,3938,6138
"3714",0.0876897133,0.11742989323843,2200,0.259,0.1419,13560.7976040353,11369
"3288",0.1959064327,0.62920825439783,11300,0.609,0.6176,13560.7976040353,34706
"5474",0.2034739454,0.68032704918032,22900,0.861,0.7451,13560.7976040353,23045
"3063",0.1491365777,0.60274977711738,11800,0.733,0.6103,19205,20027
"3016",0.1632124352,0.4682,11000,0.744,0.4364,13560.7976040353,27700
"193",0.1109674639,0.31456226303317,4400,0.512,0.3111,13560.7976040353,19740
"1833",0.1124361158,6399.64135021097,5000,0.484,0.479596262833676,7553,6220
"2328",0.113198402089198,0.26831951219512,0.481198554177153,0.234,0.2759,13560.7976040353,3800
"3019",0.2085181899,0.55003622291021,13900,0.759,0.5484,13560.7976040353,26650
"360",0.0815370778,0.29032225806451,6400,0.578,0.3113,13560.7976040353,18048
"5237",0.0773824334,0.14776818181818,9000,0.639,0.1462,13560.7976040353,9480
"354",0.0795454545,0.750021,4100,0.508,0.6761,13560.7976040353,12456
"2075",0.1604785013,0.69775807456347,12500,0.735,0.6948,20278,24460
"298",0.0998656516,6399.64135021097,3200,0.558,0.479596262833676,15408,6408
"2429",0.0499188312,6399.64135021097,5200,0.451,0.479596262833676,12981,7555
"4243",0.113198402089198,0.44643250773993,0.481198554177153,0.490295663600526,0.4293,9944,4233
"845",0.0225251926,0.44360861450107,3200,0.303,0.4556,13560.7976040353,14940
"894",0.1506973924,0.31329033175355,7600,0.571,0.3241,14219,15930
"3022",0.1296296296,0.20043257403189,7100,0.497,0.3005,13560.7976040353,15140
"3114",0.1632329635,0.76923269230769,5200,0.593,0.7921,13560.7976040353,43382
"1099",0.2130257802,0.56957139175257,12000,0.645,0.5561,13560.7976040353,33200
"1431",0.174386921,0.36534829721362,6200,0.434,0.3438,13560.7976040353,16830
"3922",0.1936416185,0.56090419815281,10000,0.66,0.5599,13560.7976040353,34545
"6075",0.060199005,6399.64135021097,4800,0.562,0.1739,13560.7976040353,15544
"4913",0.2001614205,6399.64135021097,6700,0.439,0.479596262833676,8180,8448
"116",0.1255411255,0.36074620253164,5100,0.557,0.3483,13560.7976040353,26415
"2969",0.1833471188,0.22930495867768,8800,0.614,0.2209,14127,6718
"1445",0.0572207084,0.266676,2300,0.248,0.2157,13560.7976040353,17000
"3270",0.17196702,0.65466726457399,8800,0.525,0.6186,13560.7976040353,18800
"4292",0.1320520769,0.26024155251141,8600,0.663,0.3061,13560.7976040353,16230
"1229",0.1989100817,0.61657246621621,6200,0.535,0.5992,13560.7976040353,19800
"3579",0.1916167665,0.53831900674432,6400,0.509,0.5448,13560.7976040353,14280
"4320",0.0562410035,0.07691923076923,6400,0.549,0.0909,13560.7976040353,13071
"238",0.1478425305,0.5465796004206,8500,0.651,0.5572,14709,17475
"5142",0.1782608696,0.64553227513227,4900,0.388,0.5248,13560.7976040353,24010
"1886",0.1524763495,6399.64135021097,6800,0.55,0.479596262833676,13822,5393
"2335",0.1173962774,0.48017579193064,6000,0.557,0.4778,12608,20664
"219",0.0689821515,0.04167539682539,6000,0.603,0.0394,13560.7976040353,11850
"2438",0.082510902,6399.64135021097,5200,0.509,0.479596262833676,10703,7540
"2669",0.0962441315,0.44815638554216,4300,0.346,0.4531,13560.7976040353,17355
"2460",0.1476026324,6399.64135021097,5000,0.455,0.479596262833676,10491,4906
"2644",0.1442400774,0.65058158490566,4400,0.578,0.6552,13560.7976040353,33560
"3764",0.0691871456,6399.64135021097,5700,0.519,0.479596262833676,8849,4695
"1672",0.1337466785,0.35502702169625,7100,0.558,0.32,13560.7976040353,28260
"247",0.1474742638,0.90651233731311,8600,0.718,0.9098,24975,35583
"2524",0.1529193698,0.71841488673139,12300,0.711,0.7558,13560.7976040353,30762
"4810",0.0421804023,0.4528,3800,0.497,0.4848,13560.7976040353,12782
"3962",0.0984844017,6399.64135021097,5500,0.479,0.479596262833676,10750,8614
"525",0.1539855072,0.68299051383399,10400,0.721,0.6902,13560.7976040353,41380
"3470",0.1102980309,6399.64135021097,5900,0.49,0.479596262833676,10202,8438
"924",0.1400367309,0.61051717337715,13000,0.759,0.626,13560.7976040353,33780
"1638",0.1006060606,0.29915930434782,5100,0.507,0.3178,13560.7976040353,20324
"3362",0.1609195402,0.54340743801652,8000,0.581,0.5827,13560.7976040353,27190
"3252",0.1701199564,0.5518780979827,13600,0.774,0.5561,13560.7976040353,28456
"4906",0.0815370778,0.44169018404907,6400,0.578,0.4565,13560.7976040353,18048
"1492",0.1271820449,0.17245671641791,7400,0.53,0.2059,13122,12868
"248",0.1705715757,0.67886509503826,8200,0.618,0.6933,23191,36285
"1786",0.138946281,0.3931,4900,0.515,0.3957,13560.7976040353,15072
"2720",0.0885188431,0.22087806354009,3600,0.318,0.238,13560.7976040353,16825
"3351",0.1641791045,0.52025115606936,12900,0.725,0.5214,20521,24138
"4314",0.0793184489,0.2282,4300,0.566,0.1724,13560.7976040353,12906
"2880",0.1360759494,6399.64135021097,5600,0.462,0.479596262833676,11362,7828
"3345",0.1319727891,0.62128855585831,14200,0.758,0.6603,13560.7976040353,35230
"3104",0.194235589,0.55260760233918,11500,0.669,0.55,13560.7976040353,27420
"6446",0.0731064995,0.11763529411764,9600,0.697,0.1875,13560.7976040353,12975
"2254",0.1335740072,0.65799311163895,6500,0.632,0.6231,13560.7976040353,45364
"9",0.1103388358,0.24136439454691,8800,0.575,0.2194,15482,19640
"586",0.0592234885,0.24600160427807,5700,0.565,0.2737,13560.7976040353,11327
"90",0.0878201777,6399.64135021097,4300,0.412,0.479596262833676,7595,6000
"812",0.074123876,0.34642299163586,6400,0.549,0.3358,6898,8612
"4041",0.0826029798,6399.64135021097,3900,0.513,0.479596262833676,10961,8702
"1856",0.1643335362,0.47181367292225,9200,0.671,0.5075,13560.7976040353,22740
"1280",0.1507703595,6399.64135021097,4800,0.538,0.479596262833676,11918,5580
"422",0.090644074,6399.64135021097,4200,0.485,0.479596262833676,7195,7424
"408",0.1447368421,0.42035,9100,0.647,0.4331,13560.7976040353,37520
"4719",0.0754226268,0.54051891891891,7200,0.564,0.3,13560.7976040353,13340
"122",0.0761099366,6399.64135021097,5100,0.453,0.479596262833676,11294,7830
"3002",0.1359060403,6399.64135021097,5500,0.459,0.479596262833676,10600,6976
"1070",0.102062975,0.33228769230769,12000,0.668,0.3,13560.7976040353,25173
"2207",0.087890625,0.27895,5300,0.498,0.2705,13560.7976040353,9000
"6058",0.1102432493,0.4167,5600,0.509,0.4167,13560.7976040353,15400
"4909",0.1564524165,0.45132031835205,8700,0.598,0.4404,13560.7976040353,28539
"1958",0.2044198895,0.43014630738522,10600,0.632,0.432,17470,8074
"2902",0.1550151976,0.73293121272365,15700,0.783,0.7148,13560.7976040353,35800
"1841",0.1870463428,0.48380460488914,7500,0.528,0.4847,16646,14556
"3131",0.1533496162,0.67771616424116,9200,0.645,0.6881,20275,30888
"2111",0.167311412,0.50062582781456,9900,0.583,0.512,15299,12450
"1407",0.1559405941,0.82052760736196,8300,0.674,0.8214,13560.7976040353,37100
"2780",0.1580882353,0.87368068965517,13000,0.801,0.8822,13560.7976040353,46200
"2811",0.1215189873,6399.64135021097,8000,0.597,0.479596262833676,12535,4833
"4530",0.0558375635,0.17647647058823,3300,0.399,0.2,13560.7976040353,15977
"5114",0.0815370778,0.26421219512195,6400,0.578,0.2183,13560.7976040353,18048
"1202",0.1456526573,0.77352677176054,11000,0.708,0.7764,20978,33241
"4336",0.0562410035,6399.64135021097,6400,0.549,0.5,13560.7976040353,13071
"1771",0.108654422,0.14389882075471,4100,0.429,0.1473,13560.7976040353,8280
"5963",0.0733325573,6399.64135021097,7900,0.659,0,13560.7976040353,13663
"1267",0.1479591837,6399.64135021097,5800,0.489,0.479596262833676,14418,5064
"3298",0.1561461794,0.70213207547169,13600,0.772,0.7116,13560.7976040353,29010
"67",0.0872050147,0.40014833555259,5200,0.586,0.4582,13560.7976040353,19532
"2431",0.0858585859,0.35848681635002,7100,0.591,0.3857,13250,13169
"1615",0.1466905188,0.80368069414316,9000,0.678,0.8144,23373,28674
"2417",0.132387022,0.93268551409483,14900,0.835,0.932,13560.7976040353,47286
"448",0.1651376147,0.46890765550239,6700,0.553,0.4943,13560.7976040353,27130
"1075",0.1862891207,0.68528773841961,6800,0.699,0.7302,13560.7976040353,41172
"3544",0.1957894737,0.48746059225512,6800,0.58,0.4797,13560.7976040353,24460
"4167",0.1567080045,0.42397856383606,11200,0.681,0.435,20280,19120
"901",0.1666666667,0.45487368421052,5900,0.496,0.4524,13560.7976040353,18170
"1781",0.0923507463,6399.64135021097,3900,0.364,0.479596262833676,10404,6702
"262",0.1126958618,6399.64135021097,4500,0.549,0.479596262833676,8945,5474
"3379",0.1342448726,0.81121268882175,14500,0.802,0.8044,13560.7976040353,39956
"1983",0.0545574058,6399.64135021097,5300,0.435,0.479596262833676,8491,4868
"39",0.0968523002,6399.64135021097,3900,0.384,0.479596262833676,9897,7621
"1167",0.1909184727,0.59959587831207,8800,0.638,0.6278,13560.7976040353,26850
"5632",0.1927667269,0.60694742138364,0.481198554177153,0.490295663600526,0.6356,23825,36038
"1114",0.1050746269,0.21128979143798,6600,0.604,0.2185,22553,16164
"3465",0.1807580175,0.52455,6600,0.481,0.4847,13560.7976040353,31580
"2291",0.0667880996,6399.64135021097,4500,0.422,0.479596262833676,11281,7538
"4706",0.1272603207,6399.64135021097,5400,0.468,0.479596262833676,12354,3604
"3132",0.0995024876,0.32420879120879,4600,0.302,0.2935,13560.7976040353,33714
"2382",0.0748055057,0.36286134663341,5200,0.52,0.3842,13560.7976040353,14677
"3420",0.1658001155,0.54664946666666,12400,0.768,0.532,13560.7976040353,39830
"5886",0.0618182774,0.45352248062015,7800,0.777,0.4561,13560.7976040353,6400
"1018",0.0773567178,6399.64135021097,5300,0.441,0.479596262833676,10675,7891
"1253",0.1872611465,0.48896933867735,10700,0.702,0.4579,13560.7976040353,30406
"307",0.0829705506,6399.64135021097,3800,0.516,0.479596262833676,12049,7038
"3701",0.0604953452,6399.64135021097,6100,0.524,0.479596262833676,13253,3754
"533",0.0847320852,6399.64135021097,4500,0.43,0.479596262833676,7795,5452
"775",0.1919068056,0.394660625,8700,0.695,0.4082,13560.7976040353,31370
"5837",0.0773824334,0.10733902439024,9000,0.639,0.0949,13560.7976040353,9480
"2162",0.2084287678,0.54911308169596,12300,0.67,0.5643,17953,12744
"1068",0.1043829296,6399.64135021097,5000,0.451,0.479596262833676,9562,16136
"3068",0.1531489295,0.66859382096646,11900,0.741,0.6744,20940,22269
"1465",0.1653225806,0.32838606965174,4400,0.518,0.3197,13560.7976040353,22980
"4106",0.1696750903,0.37163448275862,9400,0.697,0.3571,13560.7976040353,24434
"3353",0.1641791045,0.52891176112126,12900,0.725,0.5068,21903,24190
"2238",0.1279352227,0.33901191489361,6400,0.578,0.3189,13560.7976040353,26750
"5398",0.0679151625,0.25908644067796,5000,0.449,0.2449,13560.7976040353,14400
"2734",0.1760391198,0.40068417508417,8200,0.616,0.3729,13560.7976040353,23520
"3133",0.1648590022,0.60530292887029,9500,0.596,0.5942,13560.7976040353,38510
"1600",0.1379310345,0.72454708737864,6700,0.546,0.722,13560.7976040353,42390
"3642",0.1242553191,6399.64135021097,5600,0.572,0.479596262833676,9656,3670
"1676",0.1634182909,0.71131958762886,9100,0.669,0.716,13560.7976040353,34390
"2714",0.1134401973,0.4397917535545,5600,0.396,0.4368,13560.7976040353,18236
"871",0.0988575781,0.2199449484536,4900,0.468,0.2176,13560.7976040353,17596
"4224",0.048524343,0.27549603638726,2700,0.226,0.3228,13560.7976040353,7011
"65",0.2032520325,0.51483366336633,8200,0.688,0.6,13560.7976040353,19610
"3344",0.1323529412,0.95649577524292,23500,0.888,0.9561,13560.7976040353,47668
"2030",0.2029950083,0.42888508158508,12400,0.607,0.4141,13560.7976040353,24050
"2007",0.1409058231,0.60407098976109,6700,0.577,0.5846,13560.7976040353,11400
"739",0.1254974279,0.43553301526717,9300,0.666,0.4595,17610,17276
"5481",0.1384120172,0.4375,6600,0.571,0.35,13560.7976040353,14040
"1832",0.1274010192,6399.64135021097,4600,0.445,0.479596262833676,10122,6272
"2931",0.1371274572,0.79896379359228,9900,0.7,0.7899,25516,30391
"2169",0.1639474731,0.4342454789615,11300,0.692,0.4462,15725,18070
"722",0.0805485563,0.33121263600754,5700,0.51,0.3427,13549,8664
"2668",0.141221374,0.38105766129032,7600,0.635,0.3811,13560.7976040353,18500
"2868",0.1393570537,0.35422489471221,8000,0.651,0.393,19280,12928
"1163",0.1487910725,0.55213619631901,11000,0.665,0.5426,22831,16533
"1894",0.0872093023,0.34694285714285,4000,0.344,0.4571,13560.7976040353,17360
"5263",0.1491414964,0.51413135768435,14200,0.781,0.5246,13212,30838
"3438",0.1156462585,0.87239071925754,5200,0.617,0.8716,13560.7976040353,44594
"1805",0.1828784962,0.67085223208191,11100,0.668,0.6494,20194,15408
"682",0.1069717935,6399.64135021097,4600,0.513,0.479596262833676,10686,11558
"520",0.1548117155,0.49847951070336,5400,0.526,0.5244,13560.7976040353,24300
"5664",0.1564524165,0.61102024169184,8700,0.598,0.6029,13560.7976040353,28539
"1460",0.0772594752,0.5766,4800,0.464,0.5766,13560.7976040353,18540
"799",0.0476985625,0.48095571428571,3600,0.35,0.4872,13560.7976040353,15478
"552",0.1405532534,6399.64135021097,13900,0.807,0.3333,13560.7976040353,12240
"2467",0.1132075472,0.78933426573426,8000,0.721,0.7886,13560.7976040353,47908
"896",0.2601156069,0.57347903225806,6500,0.641,0.5655,13560.7976040353,30160
"4221",0.048524343,0.32247554278416,2700,0.226,0.3094,13560.7976040353,5474
"1458",0.0861573808,6399.64135021097,3700,0.351,0.479596262833676,10575,12456
"2911",0.1762142361,0.53274285714285,8700,0.589,0.5505,21126,17972
"2523",0.1229940988,6399.64135021097,5900,0.55,0.479596262833676,12324,8973
"1135",0.1635687732,0.56362443890274,15100,0.799,0.5616,13560.7976040353,28790
"3996",0.1233346022,0.25448236559139,5500,0.535,0.2463,13158,6841
"113",0.0850978825,6399.64135021097,4900,0.472,0.479596262833676,7092,8048
"5073",0.0955882353,0.9167,4800,0.361,0.9167,13560.7976040353,21225
"1350",0.1981659584,0.43854970414201,9100,0.632,0.4301,13981,13159
"2157",0.1756756757,0.59882905138339,10800,0.713,0.5911,13560.7976040353,27200
"5318",0.1564524165,0.56345225102319,8700,0.598,0.545,13560.7976040353,28539
"1449",0.0840371622,6399.64135021097,3200,0.376,0.479596262833676,10241,12456
"6069",0.0815370778,0.2571,6400,0.578,0.2571,13560.7976040353,18048
"4376",0.0815370778,0.39878640483383,6400,0.578,0.3895,13560.7976040353,18048
"830",0.1096888334,0.36970483731644,5000,0.511,0.3838,12720,11456
"4780",0.1025641026,6399.64135021097,4200,0.484,0.479596262833676,14015,9495
"1823",0.1221765914,0.4670464183381,7600,0.655,0.5028,13560.7976040353,17390
"2671",0.0986622074,6399.64135021097,4500,0.355,0.479596262833676,11440,8533
"637",0.1516634051,0.52116543612015,10700,0.704,0.5235,18711,20612
"2270",0.0679331307,6399.64135021097,4200,0.383,0.479596262833676,9930,11643
"3451",0.205630355,0.46151876923076,9500,0.663,0.4859,13560.7976040353,22950
"2175",0.2026627219,6399.64135021097,8800,0.544,0.479596262833676,10778,4035
"237",0.1274700171,0.50538868067385,7600,0.599,0.5236,15200,17459
"2601",0.1377910703,0.80853488773747,10600,0.737,0.8093,22021,20260
"2602",0.1308055628,0.71943895149436,12100,0.735,0.7189,20566,22290
"239",0.1208909646,0.38108391959799,8400,0.697,0.3813,19055,17724
"6206",0.1384120172,6399.64135021097,6600,0.571,0.5455,13560.7976040353,14040
"426",0.1201413428,0.50743566721581,2600,0.409,0.4803,13560.7976040353,23985
"875",0.0559891415,0.10121698113207,4900,0.372,0.1129,15119,8984
"1962",0.1248677249,0.41631079812206,10700,0.739,0.4194,13560.7976040353,19652
"6050",0.0688394988,0.10765695067264,5000,0.519,0.1036,13560.7976040353,17020
"373",0.037535014,6399.64135021097,3500,0.371,0.479596262833676,11477,6256
"1961",0.1723300971,6399.64135021097,4800,0.532,0.479596262833676,14920,6505
"1550",0.1719077568,0.72521570247933,17600,0.818,0.6966,22158,24040
"2478",0.1708400646,6399.64135021097,6200,0.434,0.479596262833676,12494,9490
