"","PAR_ED_PCT_1STGEN","MN_EARN_WNE_P6","PCT75_EARN_WNE_P6","INC_PCT_M2","NPT4_PUB","GT_25K_P6","C100_4"
"6409",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1460",0.5201342282,24900,34900,0.0772594752,9624.65620094192,0.464,0.326050843593251
"799",0.5738443158,20500,28000,0.0476985625,9624.65620094192,0.35,0.52
"552",0.5141401957,55300,73800,0.1405532534,9624.65620094192,0.807,0.3333
"1849",0.47186444148188,26900,40187.6009768927,0.2089552239,9624.65620094192,0.511,0.5161
"7543",0.4773022049,27700,35000,0.1288604899,9624.65620094192,0.491,0.326050843593251
"2467",0.0882800609,40800,51000,0.1132075472,9624.65620094192,0.721,0.7426
"6847",0.5492845787,25700,33200,0.0971849866,9624.65620094192,0.461,0.326050843593251
"896",0.47186444148188,33400,44700,0.2601156069,9624.65620094192,0.641,0.4831
"5294",0.5835962145,22100,31600,0.0678353659,9624.65620094192,0.409,0.326050843593251
"2890",0.6216216216,29800,40187.6009768927,0.112368633963963,11423,0.597,0.326050843593251
"486",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.326050843593251
"4221",0.3758489217,17800,23800,0.048524343,9624.65620094192,0.226,0.1027
"1458",0.5805970149,22600,31100,0.0861573808,5699,0.351,0.326050843593251
"268",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"7363",0.6500126807,21800,30700,0.0557737628,9624.65620094192,0.389,0.326050843593251
"2911",0.4114001634,31400,41300,0.1762142361,18703,0.589,0.3087
"2523",0.4471135219,30800,42500,0.1229940988,8070,0.55,0.326050843593251
"5987",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1135",0.4487004104,45700,61100,0.1635687732,9624.65620094192,0.799,0.3793
"3996",0.5290322581,29200,39000,0.1233346022,7395,0.535,0.326050843593251
"113",0.4882584337,26900,35800,0.0850978825,2987,0.472,0.326050843593251
"5073",0.5876623377,21800,30400,0.0955882353,9624.65620094192,0.361,0.326050843593251
"6093",0.5879828326,19200,26500,0.0389515835,9624.65620094192,0.287,0.326050843593251
"1350",0.40234375,33700,43200,0.1981659584,11603,0.632,0.1765
"2157",0.2879708384,35400,44700,0.1756756757,9624.65620094192,0.713,0.5466
"5318",0.3362930078,30700,40400,0.1564524165,9624.65620094192,0.598,0.3702
"4817",0.5195702226,18200,24700,0.072300183,9624.65620094192,0.247,0.326050843593251
"1449",0.6230237154,24300,32900,0.0840371622,6158,0.376,0.326050843593251
"6964",0.5179640719,20100,27300,0.0765864333,9624.65620094192,0.311,0.326050843593251
"2384",0.5391304348,17600,20700,0.112368633963963,9624.65620094192,0.18,0.326050843593251
"4821",0.3833992095,21700,29000,0.1280276817,9624.65620094192,0.361,0.326050843593251
"6069",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"4376",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"6603",0.5924644368,22800,32300,0.0540691193,9624.65620094192,0.431,0.326050843593251
"4588",0.5747126437,13900,19200,0.112368633963963,9624.65620094192,0.11,0.326050843593251
"5579",0.5631067961,19300,26100,0.112368633963963,9624.65620094192,0.277,0.326050843593251
"4395",0.5046106557,18500,40187.6009768927,0.0680437424,9624.65620094192,0.197,0.326050843593251
"830",0.4218089603,27900,38000,0.1096888334,8909,0.511,0.326050843593251
"4780",0.425203252,27300,37300,0.1025641026,9682,0.484,0.326050843593251
"437",0.6995305164,16900,40187.6009768927,0.0844155844,9624.65620094192,0.234,0.326050843593251
"1823",0.4264538198,36800,51500,0.1221765914,9624.65620094192,0.655,0.2069
"2671",0.4698113208,21900,30200,0.0986622074,8477,0.355,0.326050843593251
"6121",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"3812",0.5614457831,19800,27700,0.0580875782,9624.65620094192,0.32,0.326050843593251
"637",0.4027853632,36500,47700,0.1516634051,15643,0.704,0.2151
"2268",0.4813153961,39000,52000,0.1693989071,9624.65620094192,0.712,0.326050843593251
"2270",0.6074422409,24400,32800,0.0679331307,6530,0.383,0.326050843593251
"6451",0.4024793388,29700,39500,0.1110594796,9624.65620094192,0.534,0.326050843593251
"3451",0.4424410541,38200,49700,0.205630355,9624.65620094192,0.663,0.3662
"2175",0.4389013453,29600,39600,0.2026627219,8097,0.544,0.326050843593251
"2034",0.5260416667,15300,19500,0.112368633963963,9624.65620094192,0.183,0.326050843593251
"2476",0.4565217391,42100,58500,0.112368633963963,9624.65620094192,0.701,0.326050843593251
"237",0.5243882936,34300,45400,0.1274700171,6265,0.599,0.1472
"2601",0.2554964129,43900,60400,0.1377910703,18536,0.737,0.6794
"3036",0.4285714286,16600,22100,0.09375,9624.65620094192,0.198,0.326050843593251
"2602",0.2879953549,43100,55700,0.1308055628,16293,0.735,0.5261
"3244",0.536988359,18100,26900,0.0656550919,9624.65620094192,0.285,0.326050843593251
"239",0.50269179,41700,56200,0.1208909646,10340,0.697,0.104
"7391",0.4770592608,30500,41000,0.0880148758,9624.65620094192,0.549,0.326050843593251
"6206",0.3804213135,29500,38800,0.1384120172,9624.65620094192,0.571,1
"426",0.3727034121,24500,34800,0.1201413428,9624.65620094192,0.409,0.5
"875",0.4091470952,21600,29600,0.0559891415,10556,0.372,0.326050843593251
"798",0.6382871537,16200,23500,0.0231232182,9624.65620094192,0.218,0.326050843593251
"4920",0.5739491437,23400,33800,0.0545870249,9624.65620094192,0.433,0.326050843593251
"5828",0.5212620027,32300,42000,0.1131297513,9624.65620094192,0.629,0.326050843593251
"3264",0.5882352941,14000,19200,0.112368633963963,9624.65620094192,0.139,0.326050843593251
"4859",0.6014551334,19600,27800,0.0225251926,9624.65620094192,0.313,0.326050843593251
"1962",0.2751196172,40100,53700,0.1248677249,9624.65620094192,0.739,0.326050843593251
"1496",0.5021645022,22700,30900,0.0858208955,9624.65620094192,0.381,0.326050843593251
"6050",0.4979599407,30500,40500,0.0688394988,9624.65620094192,0.519,0.0697
"373",0.567251462,23000,32300,0.037535014,7443,0.371,0.326050843593251
"1961",0.3093333333,29300,39400,0.1723300971,12072,0.532,0.326050843593251
"1550",0.2131868132,76600,103600,0.1719077568,20861,0.818,0.5085
"2478",0.424644984,25400,33900,0.1708400646,8527,0.434,0.326050843593251
"7383",0.4770592608,30500,41000,0.0880148758,9624.65620094192,0.549,0.326050843593251
"5160",0.475,31600,40187.6009768927,0.124137931,9467,0.615,0.326050843593251
"4575",0.5200668896,21000,30400,0.0864116095,9624.65620094192,0.37,0.326050843593251
"5966",0.4844080169,28400,38300,0.1150308408,9624.65620094192,0.544,0
"3830",0.4785346308,39100,49800,0.1624441133,9624.65620094192,0.718,0.1179
"2355",0.5235042735,23600,32200,0.0706766917,9624.65620094192,0.369,0.125
"4764",0.47186444148188,22600,31500,0.112368633963963,9624.65620094192,0.431,0.7273
"4892",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.05
"1674",0.352570829,35600,44800,0.1542527631,17801,0.737,0.3307
"6963",0.3392484342,42000,54200,0.1610087294,9624.65620094192,0.785,0.326050843593251
"5765",0.5109589041,24500,32100,0.0929152149,9624.65620094192,0.428,0.8235
"3084",0.4439988542,29800,39700,0.1213658295,6406,0.547,0.326050843593251
"206",0.5227272727,27000,37300,0.0635670568,6371,0.428,0.326050843593251
"3281",0.5454291306,35900,49700,0.1008271853,9624.65620094192,0.648,0.326050843593251
"2391",0.5538171691,23000,31600,0.0558375635,9624.65620094192,0.399,0.326050843593251
"3194",0.5878378378,20300,27400,0.1,9624.65620094192,0.321,0.326050843593251
"135",0.3736263736,31500,39700,0.199488491,9624.65620094192,0.586,0.4902
"1027",0.3116615067,42300,54900,0.1438021736,9624.65620094192,0.727,0.5603
"1313",0.47186444148188,37100,46600,0.1596638655,9624.65620094192,0.792,0.326050843593251
"489",0.4095003085,38300,50700,0.1269688203,12567,0.681,0.2943
"3300",0.3014354067,26800,38100,0.1402714932,9624.65620094192,0.469,0.4811
"3839",0.2038123167,33900,45800,0.1661931818,9624.65620094192,0.562,0.3041
"2795",0.3500931099,40700,49000,0.183074266,10703,0.735,0.1149
"11",0.2,31400,42900,0.1824817518,9624.65620094192,0.568,0.5622
"2785",0.5326395459,23500,31700,0.1135473767,7665,0.417,0.326050843593251
"3202",0.6130653266,24800,34300,0.0628115653,9624.65620094192,0.41,0.326050843593251
"888",0.3812045003,26600,37000,0.1375757576,11034,0.461,0.326050843593251
"7527",0.3395577396,26200,35100,0.2249770432,9624.65620094192,0.43,0.326050843593251
"2833",0.5340909091,50700,40187.6009768927,0.1678321678,9624.65620094192,0.928,0.326050843593251
"5332",0.5239875389,19500,27600,0.0633437175,9624.65620094192,0.323,0.326050843593251
"1273",0.3097014925,35000,45200,0.169991327,9624.65620094192,0.727,0.2836
"4430",0.4386288242,28400,36600,0.0896510229,9624.65620094192,0.531,0.326050843593251
"1058",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.4667
"472",0.3324396783,42200,55500,0.149817296,9624.65620094192,0.72,0.6259
"244",0.3648559126,51200,67100,0.1443223443,13707,0.733,0.7166
"5393",0.5620485883,24600,34200,0.032345345,9624.65620094192,0.416,0.326050843593251
"2381",0.4866468843,22100,30100,0.0653495441,9624.65620094192,0.335,0.326050843593251
"576",0.211033132,38700,50500,0.1438804111,21792,0.667,0.4609
"3859",0.3185556412,34900,47900,0.1754958878,11814,0.622,0.2289
"3365",0.5636221702,27500,37800,0.0988117573,9763,0.496,0.326050843593251
"6275",0.5597269625,20500,29000,0.0803822372,9624.65620094192,0.388,0.326050843593251
"6704",0.5539303128,29500,41000,0.0674835571,9624.65620094192,0.498,1
"786",0.5388888889,18100,26000,0.112368633963963,9624.65620094192,0.261,0.326050843593251
"5607",0.4800884956,17300,24100,0.112368633963963,9624.65620094192,0.231,0.326050843593251
"7490",0.4870651204,32800,44600,0.072292801,9624.65620094192,0.604,0.326050843593251
"462",0.1881188119,33600,45800,0.1612903226,9624.65620094192,0.559,0.8015
"1516",0.419926446,24900,35100,0.0927985948,9624.65620094192,0.422,0.326050843593251
"7525",0.4956501832,37200,47500,0.1169544741,9624.65620094192,0.64,0.326050843593251
"483",0.4247168554,30400,42500,0.0943126608,9213,0.488,0.326050843593251
"1098",0.3025125628,35900,45600,0.1807116105,9624.65620094192,0.694,0.5103
"6723",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"3564",0.2327150084,30800,39000,0.1698412698,9624.65620094192,0.639,0.3831
"3704",0.4150316933,44000,57000,0.144080256,13028,0.73,0.1827
"627",0.5035294118,25800,33300,0.1011904762,10072,0.428,0.326050843593251
"5850",0.5288184438,20600,27800,0.0839954597,9624.65620094192,0.323,0.3115
"1992",0.4186666667,21800,29700,0.0578512397,6547,0.351,0.1278
"7539",0.3615320367,40800,53600,0.1560886403,9624.65620094192,0.723,0.326050843593251
"2247",0.664994985,22500,32000,0.0380173244,9624.65620094192,0.399,0.326050843593251
"908",0.2106969206,33200,42500,0.1541666667,16941,0.668,0.3993
"3593",0.3275434243,34600,45500,0.1875,9624.65620094192,0.634,0.5568
"7598",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"2237",0.3034825871,24900,31600,0.0982248521,9624.65620094192,0.317,0.326050843593251
"5262",0.4493927126,28100,37300,0.0812720848,9624.65620094192,0.436,0.326050843593251
"5949",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0
"5309",0.6014551334,20000,27100,0.0225251926,9624.65620094192,0.303,0.4
"943",0.4484126984,33000,40900,0.1615120275,9624.65620094192,0.571,0.0841
"5210",0.5071350165,26900,36600,0.0914581536,9624.65620094192,0.484,0.326050843593251
"3995",0.4529262087,27700,38500,0.0781704782,5252,0.508,0.326050843593251
"2971",0.3829162692,32900,43800,0.1833471188,20351,0.614,0.4894
"156",0.5233082707,26100,35600,0.1338582677,1778,0.44,0.326050843593251
"2078",0.3850651076,36700,47300,0.1290939517,12318,0.693,0.2105
"1421",0.5026557219,24900,34300,0.0974714519,6497,0.405,0.326050843593251
"5542",0.6223529412,21200,29300,0.0664479081,9624.65620094192,0.367,0.326050843593251
"4280",0.5620485883,24600,34200,0.032345345,9624.65620094192,0.416,1
"3321",0.3053052326,40900,54600,0.1578042283,22193,0.718,0.4567
"3521",0.2750287687,32100,38500,0.1966527197,14597,0.671,0.1953
"47",0.1464713715,41600,51100,0.1558109834,9624.65620094192,0.724,0.4766
"5988",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1762",0.3626679018,37300,49000,0.1665257819,16429,0.712,0.3124
"1511",0.4498567335,43500,55800,0.1102564103,9624.65620094192,0.799,0.3636
"4083",0.485647789,25600,33900,0.1378091873,8029,0.411,0.0682
"7521",0.563012489,31700,42200,0.0853232382,9624.65620094192,0.563,0.326050843593251
"2924",0.2697899838,37000,44200,0.2037325039,9624.65620094192,0.617,0.5221
"5116",0.5776997366,24600,34600,0.0629951691,9624.65620094192,0.465,0.326050843593251
"6944",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"317",0.5284552846,25300,36600,0.0876132931,9624.65620094192,0.485,0.326050843593251
"1017",0.4922155689,26100,35300,0.0489888921,8805,0.411,0.326050843593251
"563",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.326050843593251
"7640",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"402",0.487704918,32900,43300,0.0921125207,9624.65620094192,0.585,0.326050843593251
"3536",0.3312883436,42200,54700,0.0742857143,9624.65620094192,0.767,0.0714
"2117",0.0903426791,60100,74700,0.1287726358,9624.65620094192,0.82,0.902
"2432",0.4713824479,28100,38200,0.0727291864,6766,0.465,0.326050843593251
"2418",0.143934822,66300,83500,0.132387022,9624.65620094192,0.835,0.326050843593251
"4276",0.509765625,32300,43900,0.0958268934,9624.65620094192,0.597,0.326050843593251
"1594",0.1484615385,47300,60600,0.1423220974,9624.65620094192,0.835,0.7739
"2550",0.5561643836,18100,25100,0.0522727273,9624.65620094192,0.255,0.326050843593251
"6810",0.3185185185,44700,57800,0.1352941176,9624.65620094192,0.771,0.326050843593251
"694",0.45,34800,44000,0.1877133106,9624.65620094192,0.662,0.3333
"3148",0.505859375,24500,32200,0.1263782867,9193,0.415,0.326050843593251
"2332",0.4279845052,32000,41400,0.1173962774,7500,0.557,0.326050843593251
"5057",0.7441860465,18100,24500,0.112368633963963,9624.65620094192,0.236,0.326050843593251
"5247",0.5620485883,24600,34200,0.032345345,9624.65620094192,0.416,1
"2364",0.4592145015,41700,59400,0.0847880299,9624.65620094192,0.729,0.326050843593251
"2416",0.2781954887,41100,63400,0.1678321678,9624.65620094192,0.604,0.7268
"6424",0.3720848057,27100,36300,0.0988575781,9624.65620094192,0.468,0.326050843593251
"3460",0.39195231,26600,34700,0.135935397,9624.65620094192,0.494,0.375
"5857",0.4598765432,39300,50200,0.13,9624.65620094192,0.702,0.326050843593251
"1629",0.2166666667,44700,56100,0.1512820513,9624.65620094192,0.626,0.8699
"7610",0.6054562127,21900,30300,0.0569046756,9624.65620094192,0.375,0.326050843593251
"2805",0.3343283582,35900,45600,0.1532779317,10567,0.681,0.1355
"1365",0.2347622759,41800,51300,0.1504424779,18434,0.726,0.3718
"4296",0.5575632421,17700,25800,0.0782778865,9624.65620094192,0.266,0.326050843593251
"1624",0.2532561505,36700,45700,0.1455273698,9624.65620094192,0.72,0.6174
"2934",0.5994897959,33100,43800,0.0980392157,8669,0.659,0.326050843593251
"2011",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"1030",0.5432098765,21200,30200,0.0534591195,9624.65620094192,0.349,0.0507
"4470",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.2143
"3303",0.1562932227,44100,57100,0.1571238349,9624.65620094192,0.783,0.8107
"403",0.5644937587,23600,33500,0.0759894459,9624.65620094192,0.434,0.326050843593251
"4324",0.5101816181,26300,37400,0.1250603573,6722,0.455,0.326050843593251
"4573",0.5611552347,22500,31900,0.0697028009,9624.65620094192,0.411,0.326050843593251
"7560",0.5663651468,20800,26900,0.053074166,9624.65620094192,0.279,0.326050843593251
"2792",0.3136293237,30200,38700,0.1956730769,13395,0.623,0.3982
"2071",0.4491829414,28500,36800,0.1604503871,8314,0.55,0.1557
"899",0.4874431058,37100,51300,0.0858097415,9624.65620094192,0.611,0.0444
"1878",0.3573333333,32900,43500,0.1681145809,12992,0.637,0.326050843593251
"1015",0.5381269933,23800,31300,0.0385245902,8206,0.369,0.326050843593251
"866",0.5034873583,22400,30000,0.052559258,1826,0.343,0.326050843593251
"2032",0.4836895388,25200,33900,0.1500493583,6880,0.443,0.326050843593251
"5182",0.5804540967,32200,43200,0.0915697674,9624.65620094192,0.566,0.326050843593251
"7335",0.5654697135,18300,26200,0.0642784553,9624.65620094192,0.267,0.326050843593251
"931",0.3601756955,32800,43500,0.1935914553,9624.65620094192,0.62,0.3689
"2773",0.441509434,23000,32100,0.0870292887,8371,0.376,0.326050843593251
"4295",0.4972273567,32000,44000,0.112368633963963,7721,0.59,0.326050843593251
"4463",0.5698324022,22300,31300,0.0701030928,9624.65620094192,0.388,0.326050843593251
"6828",0.4804270463,16200,40187.6009768927,0.1009174312,9624.65620094192,0.213,0.326050843593251
"236",0.5768188451,35600,47900,0.1054723326,2416,0.615,0.0472
"566",0.5696155282,24900,32500,0.079638273,5345,0.373,0.326050843593251
"4423",0.47186444148188,28600,40187.6009768927,0.1844660194,10174,0.495,0.326050843593251
"5401",0.6373003606,20200,28400,0.045880777,9624.65620094192,0.328,0.326050843593251
"555",0.5498866213,28700,38700,0.0568245125,6659,0.489,0.326050843593251
"1013",0.1326530612,71700,80200,0.1387347392,9624.65620094192,0.822,0.8652
"7443",0.552238806,17000,23500,0.0643863179,9624.65620094192,0.207,0.326050843593251
"1295",0.1830769231,35700,43500,0.1656976744,9624.65620094192,0.74,0.513
"4178",0.5174825175,17300,22500,0.112368633963963,9624.65620094192,0.202,0.326050843593251
"5985",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"5473",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"6919",0.5539303128,29500,41000,0.0674835571,9624.65620094192,0.498,0.326050843593251
"6790",0.5787631272,18900,27200,0.0492898914,9624.65620094192,0.303,0.326050843593251
"1234",0.4565217391,16300,22900,0.112368633963963,9624.65620094192,0.243,0.326050843593251
"3315",0.3053052326,40900,54600,0.1578042283,9624.65620094192,0.718,0.326050843593251
"655",0.5998134328,26000,35400,0.0874909617,5104,0.471,0.326050843593251
"4634",0.7169811321,23600,32200,0.112368633963963,9624.65620094192,0.416,0.326050843593251
"610",0.5221782448,31300,42500,0.0562410035,9624.65620094192,0.549,0
"3788",0.4909090909,19700,27300,0.112368633963963,9624.65620094192,0.308,0
"130",0.3965141612,64700,81600,0.1477045908,9624.65620094192,0.907,0.326050843593251
"6589",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.326050843593251
"2513",0.5228716645,20300,28700,0.0400647511,9624.65620094192,0.341,0.326050843593251
"1567",0.5588235294,22300,31900,0.0592734226,9624.65620094192,0.399,0.326050843593251
"2593",0.4594594595,23200,31900,0.1174168297,7524,0.404,0.326050843593251
"3064",0.4670516304,31800,42600,0.1085137085,6083,0.587,0.326050843593251
"5306",0.4619047619,30200,45400,0.0823045267,9624.65620094192,0.526,0.326050843593251
"7568",0.5747126437,13900,19200,0.112368633963963,9624.65620094192,0.11,0.326050843593251
"619",0.4445040214,33300,44400,0.1057330827,9225,0.564,0.326050843593251
"5144",0.6576576577,27100,40187.6009768927,0.132231405,12106,0.518,0.326050843593251
"2784",0.5116676153,23300,31000,0.0967127203,4682,0.406,0.326050843593251
"3519",0.5221782448,31300,42500,0.0562410035,9624.65620094192,0.549,0
"5937",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.3095
"6295",0.4680365297,17000,40187.6009768927,0.06,9624.65620094192,0.211,0.326050843593251
"3429",0.2111959288,51800,65100,0.1326781327,9624.65620094192,0.899,0.7348
"3703",0.4592496766,37200,45100,0.1282051282,9383,0.757,0.326050843593251
"820",0.2204301075,35100,43900,0.1497461929,9624.65620094192,0.55,0.573
"3140",0.3951299847,36100,48000,0.1135043818,13992,0.644,0.1685
"2263",0.4401114206,33000,47000,0.1425061425,9624.65620094192,0.632,0.247
"21",0.5290178571,28800,38300,0.1370060571,7817,0.518,0.326050843593251
"296",0.5077508043,25100,35400,0.0805749129,7535,0.437,0.326050843593251
"6513",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"7534",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"2939",0.5497470489,25400,35100,0.1447861965,8909,0.415,0.326050843593251
"4049",0.52696793,27400,36100,0.1021978022,6261,0.465,0.326050843593251
"1005",0.474025974,20800,29900,0.0773480663,9624.65620094192,0.323,0.326050843593251
"6811",0.3816793893,27000,36500,0.0517241379,9624.65620094192,0.498,0.2759
"5300",0.5540258657,34500,45700,0.0415909334,9624.65620094192,0.565,0.1077
"1476",0.2363636364,32600,41600,0.1271186441,9624.65620094192,0.599,0.4228
"5223",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0
"2150",0.3768844221,47400,60100,0.1724137931,9624.65620094192,0.88,0.1111
"1375",0.3591731266,31000,39500,0.2100238663,9624.65620094192,0.587,0.4444
"5372",0.6316781898,21800,29000,0.0449392713,9624.65620094192,0.338,0.326050843593251
"269",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"4003",0.308598351,26800,36900,0.1061007958,12971,0.457,0.459
"4992",0.5487804878,31600,40187.6009768927,0.1657754011,16536,0.667,0.326050843593251
"2218",0.2820236814,31900,40700,0.1635706914,20249,0.644,0.4379
"4015",0.2513089005,33000,45000,0.0995024876,9624.65620094192,0.575,0.326050843593251
"5041",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.0139
"2793",0.4844080169,28400,38300,0.1150308408,9624.65620094192,0.544,0.5714
"1318",0.4234122042,29300,40700,0.1953125,8347,0.556,0.326050843593251
"5196",0.4717793426,43000,55800,0.2190548882,9624.65620094192,0.689,0.0732
"3469",0.119047619,37200,47400,0.1607963247,9624.65620094192,0.712,0.7984
"3766",0.3085260116,38400,47600,0.1735428946,9624.65620094192,0.692,0.5358
"4862",0.5272496831,22500,29800,0.0569063632,9624.65620094192,0.4,0.326050843593251
"2690",0.5197022767,23900,31400,0.1019273536,8270,0.38,0.326050843593251
"6520",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"3458",0.1827850606,43700,56400,0.1489565843,16306,0.753,0.6096
"928",0.4722059684,21700,30100,0.1088264794,3343,0.374,0.326050843593251
"4936",0.5921192758,21900,30000,0.0221674877,9624.65620094192,0.383,0.326050843593251
"3029",0.1840909091,40700,52300,0.1516146689,9624.65620094192,0.786,0.6324
"677",0.4971751412,53900,72000,0.1513647643,9624.65620094192,0.862,0.326050843593251
"29",0.4873756695,28500,38600,0.1178474114,9207,0.534,0.326050843593251
"1456",0.5100738751,30300,40400,0.060199005,9624.65620094192,0.562,0.326050843593251
"846",0.2353795859,37800,48200,0.1482247501,9624.65620094192,0.722,0.5163
"7423",0.5737942455,22900,31100,0.0610855879,9624.65620094192,0.404,0.326050843593251
"5589",0.4760914761,17300,24100,0.0813308688,9624.65620094192,0.245,0.326050843593251
"5125",0.5524475524,21500,29300,0.112368633963963,9624.65620094192,0.326,0.326050843593251
"1091",0.3958944282,29400,40400,0.1548913043,9624.65620094192,0.597,0.2333
"3020",0.4973958333,24800,33500,0.1553166069,6588,0.425,0.326050843593251
"1673",0.3823851204,35300,45200,0.1556439582,13737,0.703,0.2975
"782",0.4914908101,26400,36100,0.1007194245,4212,0.464,0.326050843593251
"2617",0.3719976567,33500,45600,0.1315660285,7756,0.633,0.176
"2041",0.4163498099,29300,36700,0.217699115,9624.65620094192,0.579,0.2579
"4271",0.5429864253,18000,26500,0.112368633963963,9624.65620094192,0.287,0.326050843593251
"5119",0.5394716354,22200,29800,0.0424497197,9624.65620094192,0.366,0.326050843593251
"5374",0.5607371192,19500,27400,0.0486768134,9624.65620094192,0.308,0.326050843593251
"4667",0.5174825175,17300,22500,0.112368633963963,9624.65620094192,0.202,0.326050843593251
"257",0.5201793722,19000,40187.6009768927,0.0886524823,9624.65620094192,0.289,0.326050843593251
"5432",0.6871704745,18300,24500,0.112368633963963,9624.65620094192,0.239,0.326050843593251
"3882",0.4265402844,31500,41500,0.15,9624.65620094192,0.591,0.2436
"3373",0.3811188811,31200,42700,0.1226993865,9624.65620094192,0.559,0.3492
"589",0.5288184438,20600,27800,0.0839954597,9624.65620094192,0.323,0.1951
"5320",0.5818181818,20600,26800,0.1891891892,9624.65620094192,0.314,0.326050843593251
"6311",0.4723991507,65000,81400,0.2045814629,9624.65620094192,0.909,0.326050843593251
"2473",0.447761194,25100,34600,0.079658606,9624.65620094192,0.418,0.326050843593251
"4791",0.5591397849,21800,28700,0.1315789474,9624.65620094192,0.377,0.326050843593251
"5929",0.423572744,20400,40187.6009768927,0.0996835443,9624.65620094192,0.333,0.326050843593251
"543",0.523364486,24000,40187.6009768927,0.1134751773,9624.65620094192,0.375,0.125
"6794",0.5019920319,19700,27900,0.1040955631,9624.65620094192,0.297,0.326050843593251
"4175",0.3912337662,30200,41800,0.1688888889,5163,0.487,0.326050843593251
"212",0.6388429752,26300,34100,0.0680345572,3849,0.428,0.326050843593251
"2613",0.2818772971,31900,41200,0.1580058032,16916,0.612,0.4421
"4603",0.625,16700,22700,0.112368633963963,9624.65620094192,0.208,0.326050843593251
"2318",0.5782081294,29400,40200,0.0936630097,4473,0.517,0.326050843593251
"3730",0.4871451527,28100,37600,0.1080233079,7468,0.501,0.326050843593251
"2090",0.6172839506,25500,40187.6009768927,0.112368633963963,17620,0.5,0.326050843593251
"3225",0.5735110371,18800,25200,0.0646733832,9624.65620094192,0.25,0.326050843593251
"1575",0.4749542962,30900,43200,0.1171171171,8266,0.55,0.326050843593251
"6119",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"5484",0.5625409299,22500,31900,0.0702979516,9624.65620094192,0.391,0.326050843593251
"3427",0.5325203252,19100,26900,0.0564174894,9624.65620094192,0.285,0.326050843593251
"618",0.5021544581,26100,36300,0.0905327077,8951,0.448,0.326050843593251
"1987",0.4347088751,23900,32800,0.076436222,6723,0.382,0.326050843593251
"7377",0.5296937417,32000,43100,0.0785541195,9624.65620094192,0.613,0.326050843593251
"478",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0
"6268",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"1772",0.497445425,25800,34800,0.108654422,9624.65620094192,0.429,0.0169
"5824",0.5100738751,30300,40400,0.060199005,9624.65620094192,0.562,0.274
"5760",0.5118692592,20300,27900,0.0624194987,9624.65620094192,0.322,0.326050843593251
"1730",0.3763157895,28900,39500,0.1093394077,9624.65620094192,0.52,0.2814
"3265",0.3868433972,31500,41300,0.1711547239,19723,0.622,0.3753
"3509",0.3230974633,30200,38100,0.1913846154,13706,0.576,0.1174
"1547",0.4369918699,33500,45500,0.1756007394,13349,0.652,0.2935
"5298",0.4866008463,36200,49100,0.0803981623,9624.65620094192,0.607,0
"5955",0.5214854804,41600,54700,0.0731064995,9624.65620094192,0.697,0.326050843593251
"613",0.3550649351,33300,42400,0.1734939759,16852,0.666,0.2694
"3731",0.3686200378,33000,42200,0.1479591837,9624.65620094192,0.614,0.2289
