"","x"
"1881",0.157
"1882",0.042
"1883",0.072
"1884",0.031
"1885",0.076
"1886",0.166
"1887",0.088
"1888",0.235
"1889",0.019
"1890",0.125
"1891",0.039
"1892",0.078
"1893",0.051
"1894",0.079
"1895",0.19
"1896",0.193
"1897",0.095
"1898",0.02
"1899",0.036
"1900",0.101
"1901",0.207
"1902",0.043
"1903",0.086
"1904",0.16
"1905",0.096
"1906",0.01
"1907",0.14
"1908",0.022
"1909",0.089
"1910",0.189
"1911",0.018
"1912",0.105
"1913",0.261
"1914",0.06
"1915",0.101
"1916",0.073
"1917",0.282
"1918",0.187
"1919",0.008
"1920",0.014
"1921",0.051
"1922",0.127
"1923",0.101
"1924",0.056
"1925",0.035
"1926",0.108
"1927",0.166
"1928",0.082
"1929",0.148
"1930",0.034
"1931",0.157
"1932",0.11
"1933",0.128
"1934",0.179
"1935",0.129
"1936",0.153
"1937",0.11
"1938",0.086
"1939",0.082
"1940",0.048
"1941",0.099
"1942",0.131
"1943",0.082
"1944",0.2
"1945",0.09
"1946",0.179
"1947",0.054
"1948",0.031
"1949",0.022
"1950",0.134
"1951",0.104
"1952",0.119
"1953",0.02
"1954",0.02
"1955",0.032
"1956",0.031
"1957",0.05
"1958",0.049
"1959",0.142
"1960",0.045
"1961",0.129
"1962",0.02
"1963",0.181
"1964",0.186
"1965",0.096
"1966",0.096
"1967",0.05
"1968",0.129
"1969",0.008
"1970",0.016
"1971",0.035
"1972",0.113
"1973",0.098
"1974",0.056
"1975",0.14
"1976",0.035
"1977",0.157
"1978",0.035
"1979",0.072
"1980",0.173
"1981",0.06
"1982",0.047
"1983",0.238
"1984",0.18
"1985",0.181
"1986",0.218
"1987",0.227
"1988",0.077
"1989",0.055
"1990",0.197
"1991",0.174
"1992",0.06
"1993",0.253
"1994",0.266
"1995",0.045
"1996",0.058
"1997",0.043
"1998",0.017
"1999",0.198
"2000",0.278
"2001",0.047
"2002",0.02
"2003",0.148
"2004",0.233
"2005",0.08
"2006",0.141
"2007",0.061
"2008",0.17
"2009",0.082
"2010",0.157
"2011",0.02
"2012",0.048
"2013",0.02
"2014",0.05
"2015",0.082
"2016",0.118
"2017",0.146
"2018",0.115
"2019",0.114
"2020",0.112
"2021",0.079
"2022",0.193
"2023",0.021
"2024",0.024
"2025",0.043
"2026",0.114
"2027",0
"2028",0.05
"2029",0.141
"2030",0.115
"2031",0.089
"2032",0.137
"2033",0.031
"2034",0.104
"2035",0.13
"2036",0.112
"2037",0.056
"2038",0.145
"2039",0.046
"2040",0.105
"2041",0.164
"2042",0.166
"2043",0.167
"2044",0.126
"2045",0.063
"2046",0.102
"2047",0.117
"2048",0.169
"2049",0.03
"2050",0.296
"2051",0.179
"2052",0.126
"2053",0.047
"2054",0.046
"2055",0.047
"2056",0.194
"2057",0.047
"2058",0.035
"2059",0.092
"2060",0.11
"2061",0.19
"2062",0.042
"2063",0.029
"2064",0.161
"2065",0.072
"2066",0.031
"2067",0.061
"2068",0.205
"2069",0.179
"2070",0.094
"2071",0.15
"2072",0.062
"2073",0.036
"2074",0.026
"2075",0
"2076",0.013
"2077",0.082
"2078",0.11
"2079",0.071
"2080",0.154
"2081",0.041
"2082",0.107
"2083",0.065
"2084",0.067
"2085",0.1
"2086",0.104
"2087",0.01
"2088",0.024
"2089",0.034
"2090",0.078
"2091",0.044
"2092",0.142
"2093",0.035
"2094",0.035
"2095",0.035
"2096",0
"2097",0
"2098",0.071
"2099",0.106
"2100",0.025
"2101",0.102
"2102",0.046
"2103",0.099
"2104",0.022
"2105",0.041
"2106",0.179
"2107",0.061
"2108",0.013
"2109",0.236
"2110",0.095
"2111",0.06
"2112",0.246
"2113",0.289
"2114",0.172
"2115",0.202
"2116",0.2
"2117",0.174
"2118",0.174
"2119",0.25
"2120",0.16
"2121",0.283
"2122",0.159
"2123",0.13
"2124",0.052
"2125",0.13
"2126",0.13
"2127",0.202
"2128",0.202
"2129",0.202
"2130",0.202
"2131",0.13
"2132",0.263
"2133",0.226
"2134",0.239
"2135",0.085
"2136",0.13
"2137",0
"2138",0.13
"2139",0.247
"2140",0.043
"2141",0.032
"2142",0.128
"2143",0.267
"2144",0.213
"2145",0.006
"2146",0.019
"2147",0.005
"2148",0.054
"2149",0.148
"2150",0.13
"2151",0.097
"2152",0.107
"2153",0.125
"2154",0.048
"2155",0.203
"2156",0.041
"2157",0.157
"2158",0.015
"2159",0.016
"2160",0.008
"2161",0.239
"2162",0.117
"2163",0.014
"2164",0.114
"2165",0.118
"2166",0.146
"2167",0.167
"2168",0.097
"2169",0.144
"2170",0.004
"2171",0.172
"2172",0.213
"2173",0.213
"2174",0.213
"2175",0.213
"2176",0.213
"2177",0.051
"2178",0.037
"2179",0.155
"2180",0.033
"2181",0.231
"2182",0.05
"2183",0.268
"2184",0.088
"2185",0.028
"2186",0.15
"2187",0.01
"2188",0.075
"2189",0.026
"2190",0.064
"2191",0.017
"2192",0.137
"2193",0.11
"2194",0.084
"2195",0.102
"2196",0.064
"2197",0.069
"2198",0.083
"2199",0.01
"2200",0.01
"2201",0.219
"2202",0.04
"2203",0.049
"2204",0.04
"2205",0.128
"2206",0.111
"2207",0.061
"2208",0.079
"2209",0.057
"2210",0.03
"2211",0.109
"2212",0.042
"2213",0.065
"2214",0.093
"2215",0.102
"2216",0.055
"2217",0.101
"2218",0.084
"2219",0.045
"2220",0.098
"2221",0.017
"2222",0.045
"2223",0.062
"2224",0.065
"2225",0.055
"2226",0.062
"2227",0.058
"2228",0.158
"2229",0.023
"2230",0.196
"2231",0.043
"2232",0.162
"2233",0.056
"2234",0.175
"2235",0.107
"2236",0.024
"2237",0.045
"2238",0.203
"2239",0.014
"2240",0.05
"2241",0.148
"2242",0.021
"2243",0.056
"2244",0.042
"2245",0.132
"2246",0.114
"2247",0.019
"2248",0.042
"2249",0.033
"2250",0.132
"2251",0.052
"2252",0.153
"2253",0.048
"2254",0.122
"2255",0.098
"2256",0.022
"2257",0.168
"2258",0.161
"2259",0.155
"2260",0
"2261",0.034
"2262",0.247
"2263",0.05
"2264",0.057
"2265",0.041
"2266",0.059
"2267",0.059
"2268",0.1
"2269",0.084
"2270",0.059
"2271",0.059
"2272",0.141
"2273",0.026
"2274",0.031
"2275",0.034
"2276",0.061
"2277",0.048
"2278",0.021
"2279",0.183
"2280",0.07
"2281",0.078
"2282",0.038
"2283",0
"2284",0.06
"2285",0.03
"2286",0.113
"2287",0.15
"2288",0.051
"2289",0.186
"2290",0.039
"2291",0.058
"2292",0.17
"2293",0.038
"2294",0.05
"2295",0.013
"2296",0.079
"2297",0.036
"2298",0.09
"2299",0.116
"2300",0.047
"2301",0.173
"2302",0.004
"2303",0.109
"2304",0.012
"2305",0.002
"2306",0.073
"2307",0.166
"2308",0.02
"2309",0.141
"2310",0.07
"2311",0.071
"2312",0.202
"2313",0.032
"2314",0.048
"2315",0.016
"2316",0.091
"2317",0.141
"2318",0.134
"2319",0.162
"2320",0.046
"2321",0.097
"2322",0.102
"2323",0.001
"2324",0.072
"2325",0.04
"2326",0.087
"2327",0.018
"2328",0.105
"2329",0.04
"2330",0.042
"2331",0.02
"2332",0.13
"2333",0.098
"2334",0.042
"2335",0
"2336",0.044
"2337",0.092
"2338",0.006
"2339",0.036
"2340",0.045
"2341",0.043
"2342",0.043
"2343",0.013
"2344",0.19
"2345",0.024
"2346",0.023
"2347",0.04
"2348",0.066
"2349",0.015
"2350",0.035
"2351",0.058
"2352",0.065
"2353",0.131
"2354",0.224
"2355",0.15
"2356",0.086
"2357",0.123
"2358",0.1
"2359",0.087
"2360",0.05
"2361",0.138
"2362",0.046
"2363",0.029
"2364",0.031
"2365",0.029
"2366",0.021
"2367",0.046
"2368",0.037
"2369",0.079
"2370",0.029
"2371",0.047
"2372",0.02
"2373",0.028
"2374",0.031
"2375",0.051
"2376",0.04
"2377",0.051
"2378",0
"2379",0.077
"2380",0.056
"2381",0.009
"2382",0.065
"2383",0.051
"2384",0.013
"2385",0.093
"2386",0.033
"2387",0.01
"2388",0.09
"2389",0.16
"2390",0
"2391",0.06
"2392",0.097
"2393",0.045
"2394",0.142
"2395",0.224
"2396",0.008
"2397",0.044
"2398",0.029
"2399",0.046
"2400",0.203
"2401",0.003
"2402",0.172
"2403",0.061
"2404",0.03
"2405",0
"2406",0.073
"2407",0.078
"2408",0.092
"2409",0.105
"2410",0.079
"2411",0.017
"2412",0.052
"2413",0.312
"2414",0.17
"2415",0.034
"2416",0.197
"2417",0.113
"2418",0.281
"2419",0.137
"2420",0.118
"2421",0.325
"2422",0.211
"2423",0.133
"2424",0.062
"2425",0.281
"2426",0.044
"2427",0.222
"2428",0.21
"2429",0.275
"2430",0.082
"2431",0.241
"2432",0.162
"2433",0.215
"2434",0.197
"2435",0.473
"2436",0.141
"2437",0.201
"2438",0.013
"2439",0.006
"2440",0.195
"2441",0.051
"2442",0.246
"2443",0.218
"2444",0.009
"2445",0.135
"2446",0.23
"2447",0.106
"2448",0.189
"2449",0.08
"2450",0.12
"2451",0.125
"2452",0.107
"2453",0.251
"2454",0.331
"2455",0.307
"2456",0.202
"2457",0.065
"2458",0.789
"2459",0.256
"2460",0.153
"2461",0.215
"2462",0.222
"2463",0.104
"2464",0.114
"2465",0.081
"2466",0.247
"2467",0.306
"2468",0.184
"2469",0.419
"2470",0.304
"2471",0
"2472",0.035
"2473",0.086
"2474",0.185
"2475",0.2
"2476",0.281
"2477",0.053
"2478",0.089
"2479",0.25
"2480",0.238
"2481",0.148
"2482",0.047
"2483",0.016
"2484",0.055
"2485",0.06
"2486",0.133
"2487",0.035
"2488",0.034
"2489",0.144
"2490",0.044
"2491",0.061
"2492",0.142
"2493",0.084
"2494",0.054
"2495",0.187
"2496",0.236
"2497",0.039
"2498",0.095
"2499",0.411
"2500",0.366
"2501",0.287
"2502",0.233
"2503",0.056
"2504",0.086
"2505",0.182
"2506",0.142
"2507",0.147
"2508",0.126
"2509",0.341
"2510",0.271
"2511",0.14
"2512",0.361
"2513",0.012
"2514",0.137
"2515",0.041
"2516",0.223
"2517",0.386
"2518",0.259
"2519",0.133
"2520",0.034
"2521",0.285
"2522",0.133
"2523",0.07
"2524",0.109
"2525",0.073
"2526",0.061
"2527",0.144
"2528",0.175
"2529",0.053
"2530",0.229
"2531",0.137
"2532",0.052
"2533",0.142
"2534",0.065
"2535",0.09
"2536",0.035
"2537",0.111
"2538",0.155
"2539",0.037
"2540",0.097
"2541",0.09
"2542",0.1
"2543",0.45
"2544",0.075
"2545",0.153
"2546",0.152
"2547",0.194
"2548",0.116
"2549",0.126
"2550",0.081
"2551",0.126
"2552",0.09
"2553",0.18
"2554",0.184
"2555",0.2
"2556",0.162
"2557",0.034
"2558",0.058
"2559",0.036
"2560",0.033
"2561",0.258
"2562",0.054
"2563",0.113
"2564",0.096
"2565",0.096
"2566",0.213
"2567",0.14
"2568",0.128
"2569",0.106
"2570",0.046
"2571",0.153
"2572",0.1
"2573",0.012
"2574",0.02
"2575",0.217
"2576",0.081
"2577",0.311
"2578",0.162
"2579",0.098
"2580",0.023
"2581",0.054
"2582",0.055
"2583",0.08
"2584",0.207
"2585",0.08
"2586",0.08
"2587",0.172
"2588",0.253
"2589",0.129
"2590",0.118
"2591",0.064
"2592",0.027
"2593",0.082
"2594",0.129
"2595",0.079
"2596",0.213
"2597",0.23
"2598",0.208
"2599",0.019
"2600",0.076
"2601",0.013
"2602",0.197
"2603",0.141
"2604",0.213
"2605",0.133
"2606",0.025
"2607",0.1
"2608",0.318
"2609",0.093
"2610",0.048
"2611",0.178
"2612",0.115
"2613",0.102
"2614",0.003
"2615",0.078
"2616",0.081
"2617",0.102
"2618",0.236
"2619",0.214
"2620",0.113
"2621",0.262
"2622",0.188
"2623",0.303
"2624",0.042
"2625",0.118
"2626",0.065
"2627",0.12
"2628",0.12
"2629",0.12
"2630",0.12
"2631",0.12
"2632",0.12
"2633",0.12
"2634",0.12
"2635",0.009
"2636",0.034
"2637",0.071
"2638",0.184
"2639",0.134
"2640",0.164
"2641",0.21
"2642",0.21
"2643",0.187
"2644",0.109
"2645",0.066
"2646",0.021
"2647",0.222
"2648",0.049
"2649",0.095
"2650",0.124
"2651",0.124
"2652",0.124
"2653",0.194
"2654",0.096
"2655",0.107
"2656",0.027
"2657",0.042
"2658",0.042
"2659",0.059
"2660",0.248
"2661",0.059
"2662",0.126
"2663",0.181
"2664",0.152
"2665",0.197
"2666",0.17
"2667",0.156
"2668",0.086
"2669",0.004
"2670",0.142
"2671",0.022
"2672",0.13
"2673",0.194
"2674",0.072
"2675",0.204
"2676",0.025
"2677",0.051
"2678",0.051
"2679",0.051
"2680",0.051
"2681",0.051
"2682",0.3
"2683",0.36
"2684",0.07
"2685",0.115
"2686",0.051
"2687",0.111
"2688",0.111
"2689",0.111
"2690",0.111
"2691",0.111
"2692",0.111
"2693",0.04
"2694",0
"2695",0.045
"2696",0.044
"2697",0.269
"2698",0.067
"2699",0.047
"2700",0.029
"2701",0
"2702",0.094
"2703",0.06
"2704",0.127
"2705",0.109
"2706",0.204
"2707",0.043
"2708",0.217
"2709",0.246
"2710",0.231
"2711",0.364
"2712",0.364
"2713",0.364
"2714",0.364
"2715",0.181
"2716",0.181
"2717",0.286
"2718",0.102
"2719",0.026
"2720",0.284
"2721",0.301
"2722",0.055
"2723",0.246
"2724",0.107
"2725",0.291
"2726",0.091
"2727",0.024
"2728",0.206
"2729",0.051
"2730",0.026
"2731",0.081
"2732",0.125
"2733",0.057
"2734",0.098
"2735",0.06
"2736",0.203
"2737",0.074
"2738",0.133
"2739",0.071
"2740",0.062
"2741",0.063
"2742",0.025
"2743",0.104
"2744",0.104
"2745",0.027
"2746",0.188
"2747",0.193
"2748",0.129
"2749",0.124
"2750",0.046
"2751",0.055
"2752",0.118
"2753",0.178
"2754",0.233
"2755",0.128
"2756",0.087
"2757",0.125
"2758",0.246
"2759",0.153
"2760",0.259
"2761",0.236
"2762",0.266
"2763",0.082
"2764",0.171
"2765",0.23
"2766",0.239
"2767",0.168
"2768",0.139
"2769",0.235
"2770",0.189
"2771",0.22
"2772",0.134
"2773",0
"2774",0.071
"2775",0.038
"2776",0.114
"2777",0.062
"2778",0.139
"2779",0.087
"2780",0.208
"2781",0.048
"2782",0.038
"2783",0.214
"2784",0.244
"2785",0.054
"2786",0.359
"2787",0.134
"2788",0.168
"2789",0.102
"2790",0.136
"2791",0.136
"2792",0.194
"2793",0.25
"2794",0.167
"2795",0.202
"2796",0.159
"2797",0.194
"2798",0.214
"2799",0.041
"2800",0.213
"2801",0.236
"2802",0.307
"2803",0.207
"2804",0.097
"2805",0.156
"2806",0.252
"2807",0.277
"2808",0.233
"2809",0.212
"2810",0.145
"2811",0.081
"2812",0.088
"2813",0.031
"2814",0.16
"2815",0.071
"2816",0.08
"2817",0.033
"2818",0.172
"2819",0.022
"2820",0.075
"2821",0.188
"2822",0.27
"2823",0.016
"2824",0.036
"2825",0.19
"2826",0.118
"2827",0.033
"2828",0.062
"2829",0.118
"2830",0.203
"2831",0.017
"2832",0.007
"2833",0.242
"2834",0.018
"2835",0.007
"2836",0.03
"2837",0.056
"2838",0.039
"2839",0.046
"2840",0.056
"2841",0.023
"2842",0.02
"2843",0.066
"2844",0.06
"2845",0.076
"2846",0.288
"2847",0.172
"2848",0.051
"2849",0.015
"2850",0.024
"2851",0.245
"2852",0.161
"2853",0.157
"2854",0.125
"2855",0.064
"2856",0.194
"2857",0.252
"2858",0.301
"2859",0.061
"2860",0.025
"2861",0.105
"2862",0.194
"2863",0.012
"2864",0.031
"2865",0.071
"2866",0.027
"2867",0.238
"2868",0.096
"2869",0.156
"2870",0.117
"2871",0.064
"2872",0.165
"2873",0.15
"2874",0.048
"2875",0.101
"2876",0.048
"2877",0.123
"2878",0.074
"2879",0.098
"2880",0.062
"2881",0.161
"2882",0.149
"2883",0.212
"2884",0.202
"2885",0.137
"2886",0.041
"2887",0.151
"2888",0.047
"2889",0
"2890",0.049
"2891",0.107
"2892",0.022
"2893",0.011
"2894",0.096
"2895",0.134
"2896",0.175
"2897",0.134
"2898",0.046
"2899",0.074
"2900",0.22
"2901",0.059
"2902",0.007
"2903",0.044
"2904",0.122
"2905",0.025
"2906",0.063
"2907",0.268
"2908",0.228
"2909",0.064
"2910",0.076
"2911",0.022
"2912",0.044
"2913",0.024
"2914",0.141
"2915",0.136
"2916",0.061
"2917",0.03
"2918",0.057
"2919",0.155
"2920",0.031
"2921",0.172
"2922",0.213
"2923",0.025
"2924",0.052
"2925",0.071
"2926",0.095
"2927",0.037
"2928",0.115
"2929",0.13
"2930",0.093
"2931",0.11
"2932",0.13
"2933",0.11
"2934",0.115
"2935",0.11
"2936",0.115
"2937",0.093
"2938",0.11
"2939",0.13
"2940",0.093
"2941",0.164
"2942",0.027
"2943",0.034
"2944",0.018
"2945",0.051
"2946",0.052
"2947",0.02
"2948",0.11
"2949",0.105
"2950",0.105
"2951",0.026
"2952",0.058
"2953",0.127
"2954",0.161
"2955",0.007
"2956",0.046
"2957",0
"2958",0.263
"2959",0.066
"2960",0.088
"2961",0.037
"2962",0.137
"2963",0.069
"2964",0.114
"2965",0.018
"2966",0.11
"2967",0.062
"2968",0.175
"2969",0.056
"2970",0.07
"2971",0.04
"2972",0.185
"2973",0.008
"2974",0.057
"2975",0.062
"2976",0.054
"2977",0.174
"2978",0.091
"2979",0.022
"2980",0.136
"2981",0.195
"2982",0.011
"2983",0.195
"2984",0.179
"2985",0.164
"2986",0.196
"2987",0.069
"2988",0.065
"2989",0.044
"2990",0.037
"2991",0.119
"2992",0.064
"2993",0.125
"2994",0.08
"2995",0.044
"2996",0.054
"2997",0.05
"2998",0.098
"2999",0.008
"3000",0.207
"3001",0.058
"3002",0.056
"3003",0.127
"3004",0.104
"3005",0.04
"3006",0.101
"3007",0.016
"3008",0.25
"3009",0.088
"3010",0.156
"3011",0.131
"3012",0.105
"3013",0.179
"3014",0.275
"3015",0.004
"3016",0.091
"3017",0.057
"3018",0.057
"3019",0.057
"3020",0.057
"3021",0.057
"3022",0.057
"3023",0.057
"3024",0.057
"3025",0.057
"3026",0.057
"3027",0.057
"3028",0.057
"3029",0.057
"3030",0.057
"3031",0.057
"3032",0.057
"3033",0.057
"3034",0.057
"3035",0.057
"3036",0.057
"3037",0.057
"3038",0.057
"3039",0.117
"3040",0.144
"3041",0.115
"3042",0.275
"3043",0.028
"3044",0.027
"3045",0.081
"3046",0.126
"3047",0.043
"3048",0.011
"3049",0.035
"3050",0.065
"3051",0.024
"3052",0.016
"3053",0.021
"3054",0.175
"3055",0.043
"3056",0.043
"3057",0.043
"3058",0.043
"3059",0.043
"3060",0
"3061",0.104
"3062",0.081
"3063",0.198
"3064",0.052
"3065",0.31
"3066",0.094
"3067",0.034
"3068",0.149
"3069",0.257
"3070",0.044
"3071",0.033
"3072",0.1
"3073",0.158
"3074",0.232
"3075",0.046
"3076",0.105
"3077",0.064
"3078",0.031
"3079",0.037
"3080",0.04
"3081",0.04
"3082",0.141
"3083",0.032
"3084",0.06
"3085",0.08
"3086",0.028
"3087",0.097
"3088",0.054
"3089",0.044
"3090",0.03
"3091",0.066
"3092",0.174
"3093",0.041
"3094",0.019
"3095",0.034
"3096",0.016
"3097",0.098
"3098",0.05
"3099",0.129
"3100",0.012
"3101",0.128
"3102",0.088
"3103",0.108
"3104",0.06
"3105",0.073
"3106",0
"3107",0.012
"3108",0.137
"3109",0.192
"3110",0.112
"3111",0.011
"3112",0.021
"3113",0.021
"3114",0.035
"3115",0.045
"3116",0.16
"3117",0.038
"3118",0
"3119",0.223
"3120",0.038
"3121",0.046
"3122",0.156
"3123",0.046
"3124",0.04
"3125",0.058
"3126",0
"3127",0.038
"3128",0.178
"3129",0.13
"3130",0.005
"3131",0.02
"3132",0.087
"3133",0.01
"3134",0.153
"3135",0.031
"3136",0.02
"3137",0.064
"3138",0.119
"3139",0.052
"3140",0.02
"3141",0.029
"3142",0.022
"3143",0
"3144",0.115
"3145",0.12
"3146",0.147
"3147",0.291
"3148",0.07
"3149",0.087
"3150",0.142
"3151",0.196
"3152",0.012
"3153",0.096
"3154",0.141
"3155",0.042
"3156",0.034
"3157",0.135
"3158",0.027
"3159",0.352
"3160",0.083
"3161",0.033
"3162",0.078
"3163",0.062
"3164",0.272
"3165",0.034
"3166",0.22
"3167",0.252
"3168",0.108
"3169",0.021
"3170",0.188
"3171",0.202
"3172",0.082
"3173",0.109
"3174",0.108
"3175",0.104
"3176",0.01
"3177",0.162
"3178",0.239
"3179",0.126
"3180",0.094
"3181",0.247
"3182",0.249
"3183",0.057
"3184",0.06
"3185",0.103
"3186",0.041
"3187",0.041
"3188",0.259
"3189",0.122
"3190",0.334
"3191",0.092
"3192",0.193
"3193",0.087
"3194",0.05
"3195",0.188
"3196",0.183
"3197",0.246
"3198",0.209
"3199",0.189
"3200",0.217
"3201",0.061
"3202",0.023
"3203",0.203
"3204",0.031
"3205",0.127
"3206",0.08
"3207",0.317
"3208",0.055
"3209",0.086
"3210",0.074
"3211",0.079
"3212",0.13
"3213",0.088
"3214",0.206
"3215",0.206
"3216",0.032
"3217",0.095
"3218",0.078
"3219",0.049
"3220",0.046
"3221",0.056
"3222",0
"3223",0.113
"3224",0.04
"3225",0.065
"3226",0.146
"3227",0.129
"3228",0.038
"3229",0.163
"3230",0.113
"3231",0.04
"3232",0.02
"3233",0.13
"3234",0.036
"3235",0.093
"3236",0.214
"3237",0.07
"3238",0.101
"3239",0.186
"3240",0.153
"3241",0.142
"3242",0.06
"3243",0.049
"3244",0.25
"3245",0.236
"3246",0.116
"3247",0.142
"3248",0.212
"3249",0.118
"3250",0.149
"3251",0.053
"3252",0.213
"3253",0.061
"3254",0.076
"3255",0.108
"3256",0.056
"3257",0.195
"3258",0.131
"3259",0.207
"3260",0.082
"3261",0.036
"3262",0.151
"3263",0.067
"3264",0.05
"3265",0.045
"3266",0.111
"3267",0.098
"3268",0.109
"3269",0.093
"3270",0
"3271",0.055
"3272",0.185
"3273",0.179
"3274",0.1
"3275",0.195
"3276",0.05
"3277",0.04
"3278",0.147
"3279",0.013
"3280",0.184
"3281",0.044
"3282",0
"3283",0.082
"3284",0.069
"3285",0.055
"3286",0.106
"3287",0.058
"3288",0.12
"3289",0.079
"3290",0.298
"3291",0.04
"3292",0.218
"3293",0.107
"3294",0.035
"3295",0.216
"3296",0.014
"3297",0.093
"3298",0.158
"3299",0.167
"3300",0.155
"3301",0.053
"3302",0.177
"3303",0.204
"3304",0.12
"3305",0.184
"3306",0.138
"3307",0.197
"3308",0.029
"3309",0.199
"3310",0.083
"3311",0.043
"3312",0
"3313",0.004
"3314",0.039
"3315",0.225
"3316",0.199
"3317",0.092
"3318",0.102
"3319",0.211
"3320",0.137
"3321",0.16
"3322",0.203
"3323",0.021
"3324",0.188
"3325",0.229
"3326",0.068
"3327",0.176
"3328",0.087
"3329",0.079
"3330",0.107
"3331",0.06
"3332",0.095
"3333",0.121
"3334",0.024
"3335",0.021
"3336",0.169
"3337",0.162
"3338",0.125
"3339",0.084
"3340",0.101
"3341",0.185
"3342",0.187
"3343",0.148
"3344",0.183
"3345",0.183
"3346",0.028
"3347",0.17
"3348",0.208
"3349",0.264
"3350",0.217
"3351",0.252
"3352",0.048
"3353",0.067
"3354",0.235
"3355",0.123
"3356",0.065
"3357",0.074
"3358",0.222
"3359",0.119
"3360",0.058
"3361",0.062
"3362",0.195
"3363",0.076
"3364",0.231
"3365",0.075
"3366",0.193
"3367",0.193
"3368",0.188
"3369",0.188
"3370",0.216
"3371",0.176
"3372",0.216
"3373",0.119
"3374",0.201
"3375",0.164
"3376",0.19
"3377",0.106
"3378",0.228
"3379",0.065
"3380",0.179
"3381",0.081
"3382",0.138
"3383",0.08
"3384",0.204
"3385",0.126
"3386",0.036
"3387",0.142
"3388",0.083
"3389",0.14
"3390",0.148
"3391",0.149
"3392",0.255
"3393",0.127
"3394",0.242
"3395",0.178
"3396",0.121
"3397",0.076
"3398",0.284
"3399",0.088
"3400",0.218
"3401",0.172
"3402",0.224
"3403",0.26
"3404",0.079
"3405",0.108
"3406",0.151
"3407",0.148
"3408",0.211
"3409",0.284
"3410",0.197
"3411",0.148
"3412",0.277
"3413",0.017
"3414",0.141
"3415",0.207
"3416",0.062
"3417",0.152
"3418",0.042
"3419",0.086
"3420",0.158
"3421",0.171
"3422",0.081
"3423",0.093
"3424",0.051
"3425",0.15
"3426",0.017
"3427",0.4
"3428",0.033
"3429",0.195
"3430",0.167
"3431",0.1
"3432",0.062
"3433",0.111
"3434",0.084
"3435",0.131
"3436",0.301
"3437",0.138
"3438",0.076
"3439",0.204
"3440",0.154
"3441",0.016
"3442",0.024
"3443",0.012
"3444",0.202
"3445",0.127
"3446",0.042
"3447",0.068
"3448",0.036
"3449",0.056
"3450",0.102
"3451",0.084
"3452",0.058
"3453",0.032
"3454",0.261
"3455",0.011
"3456",0.09
"3457",0.081
"3458",0.086
"3459",0.195
"3460",0.154
"3461",0.06
"3462",0.368
"3463",0.073
"3464",0.065
"3465",0.021
"3466",0.009
"3467",0.018
"3468",0.221
"3469",0.183
"3470",0.147
"3471",0.161
"3472",0.098
"3473",0.173
"3474",0.098
"3475",0.088
"3476",0.107
"3477",0.184
"3478",0.174
"3479",0.214
"3480",0.183
"3481",0.012
"3482",0.045
"3483",0.205
"3484",0.135
"3485",0.101
"3486",0.096
"3487",0.152
"3488",0.243
"3489",0.154
"3490",0.196
"3491",0.188
"3492",0.067
"3493",0.114
"3494",0.064
"3495",0.254
"3496",0.254
"3497",0.05
"3498",0.071
"3499",0.13
"3500",0.032
"3501",0.058
"3502",0.019
"3503",0.024
"3504",0.07
"3505",0.075
"3506",0.044
"3507",0.204
"3508",0.068
"3509",0.096
"3510",0.117
"3511",0.171
"3512",0.017
"3513",0.011
"3514",0.119
"3515",0.044
"3516",0.142
"3517",0.018
"3518",0.057
"3519",0.098
"3520",0.128
"3521",0.128
"3522",0.012
"3523",0.055
"3524",0.037
"3525",0.18
"3526",0.175
"3527",0.088
"3528",0.193
"3529",0.077
"3530",0.044
"3531",0.006
"3532",0.054
"3533",0.157
"3534",0.032
"3535",0.072
"3536",0.213
"3537",0.213
"3538",0.041
"3539",0.132
"3540",0.159
"3541",0
"3542",0.118
"3543",0.058
"3544",0.026
"3545",0.109
"3546",0.016
"3547",0.114
"3548",0.078
"3549",0.086
"3550",0.025
"3551",0.164
"3552",0.023
"3553",0.139
"3554",0.204
"3555",0.085
"3556",0.039
"3557",0.175
"3558",0.036
"3559",0.044
"3560",0.045
"3561",0.023
"3562",0.036
"3563",0.043
"3564",0.101
"3565",0.194
"3566",0.028
"3567",0.108
"3568",0.143
"3569",0.12
"3570",0.051
"3571",0.059
"3572",0.199
"3573",0.171
"3574",0.042
"3575",0.225
"3576",0.057
"3577",0.061
"3578",0.113
"3579",0.136
"3580",0.009
"3581",0.015
"3582",0.037
"3583",0.046
"3584",0.076
"3585",0.048
"3586",0.061
"3587",0.237
"3588",0.25
"3589",0.116
"3590",0.047
"3591",0.124
"3592",0.132
"3593",0
"3594",0.102
"3595",0.021
"3596",0.172
"3597",0.045
"3598",0.017
"3599",0.024
"3600",0.27
"3601",0.151
"3602",0.222
"3603",0.095
"3604",0.184
"3605",0.017
"3606",0.084
"3607",0.237
"3608",0.116
"3609",0.043
"3610",0.094
"3611",0.169
"3612",0.225
"3613",0.15
"3614",0.204
"3615",0.066
"3616",0.035
"3617",0.075
"3618",0.203
"3619",0.167
"3620",0.131
"3621",0.031
"3622",0.113
"3623",0.052
"3624",0.156
"3625",0.143
"3626",0.049
"3627",0.08
"3628",0.132
"3629",0.181
"3630",0.015
"3631",0.262
"3632",0.173
"3633",0.146
"3634",0.114
"3635",0.203
"3636",0.099
