"","INC_PCT_M2","C150_4_POOLED_SUPP","PCT10_EARN_WNE_P6","GT_25K_P6","C150_4","NPT4_75UP_PUB","TUITIONFEE_OUT"
"773",0.1490271542,0.56346333804809,7800,0.663,0.5619,16104,29412
"774",0.0846153846,0.480045994415067,6770.71801819237,0.204,0.477957436517533,13560.7976040353,16758.9995218743
"775",0.1544227886,0.40949667774086,9700,0.698,0.4233,13560.7976040353,21130
"776",0.0963624761,0.480045994415067,5900,0.487,0.477957436517533,10473,7614
"777",0.1031712474,0.480045994415067,6500,0.593,0.477957436517533,8557,7644
"778",0.1247947455,0.480045994415067,7300,0.575,0.477957436517533,9007,7692
"779",0.1166603126,0.480045994415067,5300,0.506,0.477957436517533,6567,7639
"780",0.110707804,0.10840459183673,3600,0.498,0.1044,11305,7710
"781",0.112368633963963,0.480045994415067,5400,0.482,0.477957436517533,13560.7976040353,16758.9995218743
"782",0.112368633963963,0.480045994415067,2000,0.288,0.477957436517533,13560.7976040353,16758.9995218743
"783",0.130952381,0.34146341463414,6700,0.681,0.4,10415,18888
"784",0.0984503191,0.480045994415067,4500,0.436,0.477957436517533,10838,7624
"785",0.0971849866,0.480045994415067,5000,0.461,0.477957436517533,13560.7976040353,16758.9995218743
"786",0.193877551,0.47776777777777,6770.71801819237,0.39,0.4186,13560.7976040353,11665
"787",0.1655806182,0.36862480586712,6700,0.587,0.3571,18485,19493
"788",0.1237623762,0.480045994415067,5000,0.469,0.477957436517533,11702,8502
"789",0.1747624076,0.33463494332183,5200,0.564,0.3307,18996,19326
"790",0.1783018868,0.55829139719341,8900,0.593,0.5779,17399,20314
"791",0.2122370937,0.6285016064257,8600,0.604,0.5985,13560.7976040353,24955
"792",0.170990566,0.26930226654578,6400,0.589,0.2689,15230,19142
"793",0.0815370778,0.25925061728395,6400,0.578,0.2841,13560.7976040353,18048
"794",0.112368633963963,0.480045994415067,6770.71801819237,0.500679491525424,0.477957436517533,13560.7976040353,16758.9995218743
"795",0.112368633963963,0.480045994415067,6770.71801819237,0.217,0.477957436517533,13560.7976040353,16758.9995218743
"796",0.1266775777,0.480045994415067,4200,0.47,0.477957436517533,11154,7702
"797",0.2303370787,0.50672994241842,10400,0.637,0.5183,13560.7976040353,27340
"798",0.112368633963963,0.480045994415067,6770.71801819237,0.151,0.477957436517533,13560.7976040353,16758.9995218743
"799",0.1951906412,0.58036180032733,3900,0.546,0.5609,13560.7976040353,3950
"800",0.1478424015,0.480045994415067,4000,0.478,0.477957436517533,9713,6720
"801",0.112368633963963,0.480045994415067,6770.71801819237,0.215,0.477957436517533,13560.7976040353,16758.9995218743
"802",0.112368633963963,0.480045994415067,6770.71801819237,0.500679491525424,0.477957436517533,13560.7976040353,16758.9995218743
"803",0.1764705882,0.46628082901554,4200,0.36,0.5106,13560.7976040353,30220
"804",0.1343825666,0.55581262683201,5600,0.486,0.5714,13560.7976040353,42230
"805",0.1674375578,0.76422764227642,12200,0.733,0.7422,13560.7976040353,37236
"806",0.1776600867,0.57579026425591,11000,0.685,0.5756,13560.7976040353,21320
"807",0.112368633963963,0.480045994415067,1700,0.2,0.477957436517533,13560.7976040353,16758.9995218743
"808",0.096076555,0.480045994415067,4100,0.391,0.477957436517533,11630,13800
"809",0.104876161,0.480045994415067,4500,0.472,0.477957436517533,9981,7050
"810",0.1573333333,0.41907803468208,10100,0.52,0.386,13560.7976040353,19560
"811",0.1531638084,0.74751784527764,13800,0.761,0.7383,13560.7976040353,30844
"812",0.07960199,0.480045994415067,4300,0.315,0.477957436517533,13560.7976040353,16758.9995218743
"813",0.112368633963963,0.480045994415067,6770.71801819237,0.318,0.477957436517533,13560.7976040353,16758.9995218743
"814",0.112368633963963,0.480045994415067,6770.71801819237,0.154,0.477957436517533,13560.7976040353,16758.9995218743
