"","x"
"214",0.611814346
"215",0.7627118644
"216",0.928125
"217",0.56
"218",0.6164383562
"219",0.6666666667
"220",0.6458852868
"221",0.3689826303
"222",0.3689826303
"223",0.3689826303
"224",0.3689826303
"225",0.3689826303
"226",0.3689826303
"227",0.5584415584
"228",0.4506578947
"229",0.6216216216
"230",0.883383268
"231",0.8341463415
"232",0.91191067
"233",0.7636887608
"234",0.5475687104
"235",0.5420081967
"236",0.4213438735
"237",0.6244444444
"238",0.8888888889
"239",0.674
"240",0.5765765766
"241",0.7256097561
"242",0.4005763689
"243",0.490990991
"244",0.4207077326
"245",0.7513888889
"246",0.485106383
"247",0.516090584
"248",0.5714285714
"249",0.3775843308
"250",0.459807074
"251",0.5833333333
"252",0.8737864078
"253",0.668161435
"254",0.8898809524
"255",0.6033519553
"256",0.4446240905
"257",0.4005763689
"258",0.5953757225
"259",0.6158612144
"260",0.3866057839
"261",0.5141509434
"262",0.6845238095
"263",0.8389368469
"264",0.8389368469
"265",0.8389368469
"266",0.3043478261
"267",0.7084468665
"268",0.6822289157
"269",0.3911830357
"270",0.801910828
"271",0.5397350993
"272",0.4159292035
"273",0.7702702703
"274",0.7278688525
"275",0.8006872852
"276",0.7030162413
"277",0.6479885057
"278",0.6231884058
"279",0.3085106383
"280",0.4604962168
"281",0.4604962168
"282",0.4604962168
"283",0.4604962168
"284",0.4604962168
"285",0.7553648069
"286",0.7942212826
"287",0.5012531328
"288",0.4330357143
"289",0.9191176471
"290",0.6144578313
"291",0.6434108527
"292",0.4089440994
"293",0.4089440994
"294",0.4089440994
"295",0.6275862069
"296",0.6831683168
"297",0.4355716878
"298",0.8301158301
"299",0.3347865034
"300",0.8101905873
"301",0.7592592593
"302",0.5714285714
"303",0.5568862275
"304",0.6184210526
"305",0.3605150215
"306",0.7884615385
"307",0.6739130435
"308",0.7919621749
"309",0.9580335731
"310",0.355884025
"311",0.7083333333
"312",0.6023391813
"313",0.4619565217
"314",0.3289473684
"315",0.2797202797
"316",0.5938104449
"317",0.9248554913
"318",0.4983783784
"319",0.9270072993
"320",0.5343137255
"321",0.6231884058
"322",0.3347865034
"323",0.9278409091
"324",0.6608695652
"325",0.8320610687
"326",0.7136363636
"327",0.6847484277
"328",0.3747884941
"329",0.6516966068
"330",0.5772270115
"331",0.4614003591
"332",0.3756440281
"333",0.7163636364
"334",0.4708994709
"335",0.7972027972
"336",0.4338842975
"337",0.8409893993
"338",0.6363636364
"339",0.4115942029
"340",0.6531791908
"341",0.6176470588
"342",0.5983951089
"343",0.5
"344",0.7261904762
"345",0.7088888889
"346",0.8403100775
"347",0.3936430318
"348",0.559602649
"349",0.727484472
"350",0.8037383178
"351",0.3636009353
"352",0.3321019579
"353",0.406598513
"354",0.2896174863
"355",0.8414096916
"356",0.7297551789
"357",0.8121750433
"358",0.6577540107
"359",0.7605633803
"360",0.4545454545
"361",0.7083926031
"362",0.7776699029
"363",0.7867647059
"364",0.8431677019
"365",0.9469879518
"366",0.7731958763
"367",0.5856573705
"368",0.7447306792
"369",0.8283261803
"370",0.8144989339
"371",0.5449957948
"372",0.8108108108
"373",0.8002645503
"374",0.8925331472
"375",0.4230019493
"376",0.59137577
"377",0.9240953222
"378",0.9128440367
"379",0.7803278689
"380",0.9355692851
"381",0.3742782152
"382",0.6571428571
"383",0.6279527559
"384",0.9213213213
"385",0.4715909091
"386",0.6794871795
"387",0.617721519
"388",0.5398633257
"389",0.6059160305
"390",0.3347865034
"391",0.449695122
"392",0.6572668113
"393",0.9767801858
"394",0.407773386
"395",0.2990110308
"396",0.6053946054
"397",0.5648148148
"398",0.8982102908
"399",0.9219910847
"400",0.7860262009
"401",0.8481012658
"402",0.8473191938
"403",0.9068083052
"404",0.3539288113
"405",0.460451403
"406",0.8514588859
"407",0.5993265993
"408",0.8920800696
"409",0.8222222222
"410",0.4167272727
"411",0.3797783307
"412",0.5251046025
"413",0.5589970501
"414",0.9444444444
"415",0.6989795918
"416",0.6515151515
"417",0.4585963609
"418",0.6088328076
"419",0.5407503234
"420",0.5370090634
"421",0.6153846154
"422",0.7926208651
"423",0.8832684825
"424",0.3988095238
"425",0.775
"426",0.793814433
"427",0.3794466403
"428",0.8968804159
"429",0.3595988539
"430",0.9016460905
"431",0.5098039216
"432",0.6725663717
"433",0.8889891697
"434",0.7010622155
"435",0.5797101449
"436",0.8163265306
"437",0.9571663921
"438",0.5444839858
"439",0.5
"440",0.340362193
"441",0.6218809981
"442",0.7451312447
"443",0.5115562404
"444",0.6492890995
"445",0.2900128041
"446",0.4646017699
"447",0.4427916029
"448",0.4652567976
"449",0.454368932
"450",0.5311004785
"451",0.5073700543
"452",0.9393939394
"453",0.8860544218
"454",0.8231404959
"455",0.3347865034
"456",0.4452975048
"457",0.7894736842
"458",0.6603527106
"459",0.5797027166
"460",0.6720930233
"461",0.7555847569
"462",0.341356674
"463",0.8611044705
"464",0.9045501197
"465",0.5961319681
"466",0.9208568878
"467",0.8240680183
"468",0.9498327759
"469",0.6168958743
"470",0.6318363717
"471",0.7087294728
"472",0.5714285714
"473",0.9736328125
"474",0.8956043956
"475",0.9078908336
"476",0.4337342956
"477",0.3940455342
"478",0.5986608901
"479",0.2883145249
"480",0.6573426573
"481",0.7040816327
"482",0.3969236209
"483",0.4615754083
"484",0.514015748
"485",0.9298486933
"486",0.8129449838
"487",0.6463429778
"488",0.4337349398
"489",0.6904761905
"490",0.5063291139
"491",0.5494252874
"492",0.6944869832
"493",0.7359597653
"494",0.6274900398
"495",0.8639705882
"496",0.4576654115
"497",0.4576654115
"498",0.6868131868
"499",0.6167247387
"500",0.8709752683
"501",0.4943253468
"502",0.3240177089
"503",0.5813829787
"504",0.4419410745
"505",0.4819642316
"506",0.6332558911
"507",0.8562046319
"508",0.8059360731
"509",0.7323076923
"510",0.387275242
"511",0.3860232945
"512",0.5590659341
"513",0.5968028419
"514",0.8546448087
"515",0.75547098
"516",0.7714285714
"517",0.7857142857
"518",0.516490658
"519",0.5138121547
"520",0.9387755102
"521",0.7199391172
"522",0.8666136303
"523",0.7873873874
"524",0.7724230254
"525",0.9683257919
"526",0.2839506173
"527",0.462962963
"528",0.9305535586
"529",0.5883685801
"530",0.5048917877
"531",0.8637627433
"532",0.9526362824
"533",0.7701612903
"534",0.6797752809
"535",0.9763779528
"536",0.5187202178
"537",0.8725371934
"538",0.6089965398
"539",0.7978723404
"540",0.7529644269
"541",0.7276995305
"542",0.7505518764
"543",0.7446808511
"544",0.5048917877
"545",0.4997817547
"546",0.8904867257
"547",0.5544252289
"548",0.7230769231
"549",0.7843137255
"550",0.4114832536
"551",0.5232912495
"552",0.5438117968
"553",0.9588313413
"554",0.9207073588
"555",0.8425760286
"556",0.7174348697
"557",0.8916408669
"558",0.837447479
"559",0.4823766365
"560",0.9539951574
"561",0.7653958944
"562",0.9601226994
"563",0.843254818
"564",0.950617284
"565",0.3550724638
"566",0.6867335563
"567",0.6395511921
"568",0.7016840417
"569",0.5624344176
"570",0.9435942282
"571",0.821875
"572",0.6994818653
"573",0.6426839127
"574",0.7002881844
"575",0.9492385787
"576",0.9345588235
"577",0.5174731183
"578",0.7885196375
"579",0.9611978068
"580",0.9603072983
"581",0.6238709677
"582",0.4349134688
"583",0.4586824769
"584",0.6062355658
"585",0.3794076164
"586",0.5676274945
"587",0.8093023256
"588",0.7262369792
"589",0.4321161049
"590",0.8371681416
"591",0.2971014493
"592",0.529628719
"593",0.6272898476
"594",0.3857271906
"595",0.7107061503
"596",0.4903117102
"597",0.8647058824
"598",0.86062288
"599",0.6148648649
"600",0.8937007874
"601",0.4912661263
"602",0.372292941
"603",0.815498155
"604",0.6361685001
"605",0.2899082569
"606",0.8849226161
"607",0.5657118787
"608",0.8157426623
"609",0.5694444444
"610",0.8742236025
"611",0.8932038835
"612",0.4724637681
"613",0.576
"614",0.5821355236
"615",0.8276611151
"616",0.5516372796
"617",0.8119017894
"618",0.541218638
"619",0.3352553542
"620",0.3274230262
"621",0.6582278481
"622",0.8455284553
"623",0.874444571
"624",0.3917033774
"625",0.4078212291
"626",0.896170728
"627",0.2170151107
"628",0.4487495038
"629",0.6
"630",0.5486725664
"631",0.5728844404
"632",0.5524691358
"633",0.6875
"634",0.5611022364
"635",0.396279653
"636",0.3605263158
"637",0.5457875458
"638",0.4089440994
"639",0.7909690512
"640",0.3527559055
"641",0.4990326552
"642",0.3938746439
"643",0.7955665025
"644",0.6164623468
"645",0.6549520767
"646",0.3745318352
"647",0.6315789474
"648",0.5286069652
"649",0.3116760829
"650",0.7926208651
"651",0.6894062864
"652",0.9160332971
"653",0.3658732281
"654",0.4840943519
"655",0.2170151107
"656",0.5733944954
"657",0.4353653821
"658",0.6666666667
"659",0.8514851485
"660",0.8001387925
"661",0.7213944335
"662",0.6275510204
"663",0.2170151107
"664",0.8122717312
"665",0.5788849348
"666",0.5150537634
"667",0.6762513312
"668",0.8022922636
"669",0.8164794007
"670",0.8341645885
"671",0.6118460613
"672",0.5289996909
"673",0.5648961661
"674",0.3347865034
"675",0.5513221496
"676",0.6107899807
"677",0.648
"678",0.825229144
"679",0.7642585551
"680",0.4463768116
"681",0.8430735931
"682",0.8277580071
"683",0.3989769821
"684",0.4542993631
"685",0.2170151107
"686",0.2170151107
"687",0.8676603433
"688",0.5283018868
"689",0.7384615385
"690",0.6929824561
"691",0.5595238095
"692",0.5397166166
"693",0.6688851913
"694",0.6556701031
"695",0.5010399033
"696",0.8100370495
"697",0.610724234
"698",0.8643533123
"699",0.5982532751
"700",0.5982532751
"701",0.2227488152
"702",0.5532934132
"703",0.3995203837
"704",0.652173913
"705",0.7550952222
"706",0.4818755847
"707",0.4702750665
"708",0.7078384798
"709",0.3161290323
"710",0.7196261682
"711",0.5575974899
"712",0.2711864407
"713",0.2764227642
"714",0.2689486553
"715",0.887477314
"716",0.4152542373
"717",0.7932525952
"718",0.6706586826
"719",0.6299212598
"720",0.5284191829
"721",0.5277777778
"722",0.6662879864
"723",0.6582747131
"724",0.393258427
"725",0.9248747913
"726",0.5989782886
"727",0.1417910448
"728",0.372292941
"729",0.4227272727
"730",0.6771084337
"731",0.9448554136
"732",0.6578493387
"733",0.3847802787
"734",0.9640677966
"735",0.6804541768
"736",0.9
"737",0.8117017604
"738",0.7747642882
"739",0.9131049099
"740",0.4628336756
"741",0.6517857143
"742",0.5
"743",0.4619124797
"744",0.6036175711
"745",0.800298467
"746",0.7669491525
"747",0.6907692308
"748",0.5052491498
"749",0.7794245859
"750",0.5304
"751",0.3571428571
"752",0.7889688249
"753",0.3409961686
"754",0.7590711176
"755",0.8823529412
"756",0.7952898551
"757",0.8340093604
"758",0.3859743041
"759",0.6767263427
"760",0.9162790698
"761",0.756501182
"762",0.8363746959
"763",0.6362007168
"764",0.8506024096
"765",0.7297297297
"766",0.7153336488
"767",0.8197424893
"768",0.7341643348
"769",0.8410404624
"770",0.4604962168
"771",0.7471554994
"772",0.8242612753
"773",0.8794557823
"774",0.7033898305
"775",0.8739152629
"776",0.6270491803
"777",0.7238709677
"778",0.6179775281
"779",0.6502347418
"780",0.4988847584
"781",0.6756756757
"782",0.43
"783",0.8012232416
"784",0.5538971808
"785",0.7164179104
"786",0.8165137615
"787",0.7800081934
"788",0.6923076923
"789",0.7225261064
"790",0.854718982
"791",0.910326087
"792",0.7382947265
"793",0.4089440994
"794",0.46
"795",0.3534482759
"796",0.5352902375
"797",0.8876404494
"798",0.4226804124
"799",0.9336541767
"800",0.5699462664
"801",0.3962264151
"802",0.5692307692
"803",0.6788617886
"804",0.8036480687
"805",0.9528949951
"806",0.8510324484
"807",0.375
"808",0.5099494098
"809",0.7552836485
"810",0.7858823529
"811",0.9521044993
"812",0.6666666667
"813",0.56
"814",0.3018867925
"815",0.6805555556
"816",0.4761904762
"817",0.7621145374
"818",0.756232687
"819",0.5806451613
"820",0.4963546223
"821",0.9547169811
"822",0.4090554254
"823",0.5368421053
"824",0.2718446602
"825",0.505
"826",0.6536796537
"827",0.4580777096
"828",0.5810810811
"829",0.7500790389
"830",0.852672751
"831",0.4345364473
"832",0.4308445532
"833",0.6712802768
"834",0.375
"835",0.8649764151
"836",0.5802469136
"837",0.6672030035
"838",0.3242147923
"839",0.8639091299
"840",0.6653013458
"841",0.9257057949
"842",0.8538283063
"843",0.6443768997
"844",0.8673076923
"845",0.375
"846",0.7810760668
"847",0.874614594
"848",0.6096866097
"849",0.5747126437
"850",0.781512605
"851",0.6602272727
"852",0.575203252
"853",0.8974039829
"854",0.8079096045
"855",0.9495219885
"856",0.9622093023
"857",0.5505548705
"858",0.904109589
"859",0.808411215
"860",0.9192771084
"861",0.3347865034
"862",0.9319006824
"863",0.6438569207
"864",0.3467060811
"865",0.5905292479
"866",0.7118483412
"867",0.590368272
"868",0.8901251739
"869",0.5797503467
"870",0.5514018692
"871",0.7637006482
"872",0.4669683258
"873",0.9239766082
"874",0.7260273973
"875",0.6922365989
"876",0.9177570093
"877",0.6804733728
"878",0.7529411765
"879",0.8878640777
"880",0.8349514563
"881",0.5546875
"882",0.6187311178
"883",0.5048917877
"884",0.9123796101
"885",0.9257142857
"886",0.3689826303
"887",0.7118644068
"888",0.6178343949
"889",0.8096385542
"890",0.734
"891",0.8085106383
"892",0.9256198347
"893",0.6121416526
"894",0.852614897
"895",0.8723684211
"896",0.715370019
"897",0.5792079208
"898",0.4893617021
"899",0.7972440945
"900",0.8588957055
"901",0.9181380417
"902",0.873015873
"903",0.8379582049
"904",0.4196323817
"905",0.9588265569
"906",0.825962326
"907",0.7753623188
"908",0.6391752577
"909",0.8795031056
"910",0.5123167155
"911",0.7051851852
"912",0.5512820513
"913",0.6666666667
"914",0.8396674584
"915",0.3033832501
"916",0.5585430671
"917",0.5449308756
"918",0.5640648012
"919",0.6733318355
"920",0.5849843587
"921",0.5930047695
"922",0.8076923077
"923",0.743083004
"924",0.8300803674
"925",0.9103773585
"926",0.8794153471
"927",0.8443316413
"928",0.8639942734
"929",0.7046728972
"930",0.671875
"931",0.6860465116
"932",0.6112600536
"933",0.5236051502
"934",0.7843741624
"935",0.846974359
"936",0.2
"937",0.8933782267
"938",0.7926208651
"939",0.6349453978
"940",0.6798679868
"941",0.6551485833
"942",0.8432003026
"943",0.9778761062
"944",0.6616573637
"945",0.5583941606
"946",0.8754416961
"947",0.8679217958
"948",0.8421985816
"949",0.9637943519
"950",0.6158631415
"951",0.7682926829
"952",0.6341463415
"953",0.9361702128
"954",0.734939759
"955",0.619047619
"956",0.9243697479
"957",0.9421157685
"958",0.9310344828
"959",0.9234042553
"960",0.9588550984
"961",0.7398373984
"962",0.3259259259
"963",0.8888888889
"964",0.6037735849
"965",0.7647058824
"966",0.4291666667
"967",0.923364486
"968",0.4138894061
"969",0.7468415161
"970",0.7971326837
"971",0.4245870566
"972",0.8000997009
"973",0.6654255319
"974",0.8000958773
"975",0.7477413219
"976",0.7311746988
"977",0.7158637619
"978",0.9074265619
"979",0.5780496848
"980",0.7290346627
"981",0.6366601435
"982",0.7993168232
"983",0.7993168232
"984",0.4089440994
"985",0.4089440994
"986",0.4089440994
"987",0.6666666667
"988",0.4
"989",0.3354708684
"990",0.3354708684
"991",0.5968028419
"992",0.4615754083
"993",0.8383838384
"994",0.8239258635
"995",0.8124020888
"996",0.1357421875
"997",0.75
"998",0.1571428571
"999",0.3354708684
"1000",0.5899280576
"1001",0.984503632
"1002",0.7456647399
"1003",0.3793103448
"1004",0.6462237365
"1005",0.6947835738
"1006",0.6363636364
"1007",0.5267175573
"1008",0.9784946237
"1009",0.7435897436
"1010",0.8482816429
"1011",0.8167770419
"1012",0.7911931818
"1013",0.9614767255
"1014",0.3541076487
"1015",0.9047619048
"1016",0.9396433471
"1017",0.8143497758
"1018",0.9199084668
"1019",0.5849056604
"1020",0.5982922201
"1021",0.8597560976
"1022",0.9553903346
"1023",0.8649350649
"1024",0.8449039882
"1025",0.8352885969
"1026",0.8130434783
"1027",0.7191011236
"1028",0.9392812887
"1029",0.8897196262
"1030",0.9385665529
"1031",0.9430894309
"1032",0.5555555556
"1033",0.5187352607
"1034",0.9638157895
"1035",0.9567233385
"1036",0.8164354322
"1037",0.5525641026
"1038",0.5352400409
"1039",0.9318181818
"1040",0.6133333333
"1041",0.823943662
"1042",0.8219178082
"1043",0.9664804469
"1044",0.4237011685
"1045",0.4237011685
"1046",0.5271149675
"1047",0.6379161262
"1048",0.3454545455
"1049",0.5162612736
"1050",0.5405766151
"1051",0.6478873239
"1052",0.4888888889
"1053",0.4753521127
"1054",0.9211436477
"1055",0.7528301887
"1056",0.5954431787
"1057",0.9213483146
"1058",0.5937103498
"1059",0.6223776224
"1060",0.5567375887
"1061",0.7569444444
"1062",0.6255924171
"1063",0.9404255319
"1064",0.9483614697
"1065",0.7951219512
"1066",0.5544186047
"1067",0.8508287293
"1068",0.9151343706
"1069",0.9189497717
"1070",0.4077880153
"1071",0.6490666667
"1072",0.9172975019
"1073",0.9370199693
"1074",0.6579615524
"1075",0.7987711214
"1076",0.5204081633
"1077",0.676056338
"1078",0.8090277778
"1079",0.896
"1080",0.9083969466
"1081",0.5217391304
"1082",0.6894409938
"1083",0.9284974093
"1084",0.5869180907
"1085",0.6361848574
"1086",0.6906779661
"1087",0.5753424658
"1088",0.6395348837
"1089",0.7888363851
"1090",0.7155756208
"1091",0.9184845006
"1092",0.5714285714
"1093",0.6141304348
"1094",0.6995268139
"1095",0.5159474672
"1096",0.8530035336
"1097",0.6091676719
"1098",0.9296407186
"1099",0.7921052632
"1100",0.8697318008
"1101",0.5333701048
"1102",0.5333701048
"1103",0.3050847458
"1104",0.6404428904
"1105",0.7848605578
"1106",0.6297029703
"1107",0.5094339623
"1108",0.795202952
"1109",0.6097678917
"1110",0.5086705202
"1111",0.6226415094
"1112",0.3664383562
"1113",0.7938446507
"1114",0.654185022
"1115",0.8409294013
"1116",0.8452380952
"1117",0.7673325499
"1118",0.5150166852
"1119",0.7377622378
"1120",0.7171717172
"1121",0.8805970149
"1122",0.5839552239
"1123",0.6693121693
"1124",0.5588235294
"1125",0.6699706314
"1126",0.4418461538
"1127",0.4986795775
"1128",0.876476448
"1129",0.823907455
"1130",0.375
"1131",0.8742959198
"1132",0.8039215686
"1133",0.6964185786
"1134",0.6226415094
"1135",0.704735376
"1136",0.7845528455
"1137",0.8486238532
"1138",0.8626943005
"1139",0.8796680498
"1140",0.7159277504
"1141",0.7241992883
"1142",0.6832061069
"1143",0.7509140768
"1144",0.7509140768
"1145",0.8062566655
"1146",0.7662337662
"1147",0.829787234
"1148",0.6576576577
"1149",0.7368421053
"1150",0.6310679612
"1151",0.837995338
"1152",0.8289786223
"1153",0.8603491272
"1154",0.6964185786
"1155",0.5
"1156",0.812729026
"1157",0.4088541667
"1158",0.6822429907
"1159",0.8962536023
"1160",0.4344746163
"1161",0.8909465021
"1162",0.8056338028
"1163",0.3157894737
"1164",0.3835257083
"1165",0.7307692308
"1166",0.6572164948
"1167",0.4610685038
"1168",0.9431137725
"1169",0.5104895105
"1170",0.7197851388
"1171",0.7261462206
"1172",0.7188104089
"1173",0.4312257349
"1174",0.8786828423
"1175",0.4387755102
"1176",0.3972477064
"1177",0.5762711864
"1178",0.5390070922
"1179",0.4962468724
"1180",0.2578313253
"1181",0.4403242497
"1182",0.5647482014
"1183",0.5650224215
"1184",0.3089837997
"1185",0.5238095238
"1186",0.4125087843
"1187",0.79
"1188",0.8501853724
"1189",0.8043478261
"1190",0.6293859649
"1191",0.5426917511
"1192",0.8062265164
"1193",0.5988483685
"1194",0.3533447684
"1195",0.7171717172
"1196",0.70656595
"1197",0.7834705703
"1198",0.3876825898
"1199",0.7638082601
"1200",0.2529680365
"1201",0.5348360656
"1202",0.6107899807
"1203",0.40760507
"1204",0.3354708684
"1205",0.6421232877
"1206",0.6809421842
"1207",0.4938053097
"1208",0.5968028419
"1209",0.4761904762
"1210",0.3354708684
"1211",0.402962591
"1212",0.4539385848
"1213",0.6745479833
"1214",0.4774959083
"1215",0.497911921
"1216",0.8472775564
"1217",0.9256410256
"1218",0.3103448276
"1219",0.5874363328
"1220",0.6879134095
"1221",0.3125
"1222",0.3595238095
"1223",0.4043126685
"1224",0.2662337662
"1225",0.8222996516
"1226",0.2416545718
"1227",0.5058823529
"1228",0.4933505943
"1229",0.3790613718
"1230",0.7313432836
"1231",0.5771812081
"1232",0.6435986159
"1233",0.3858477971
"1234",0.5569620253
"1235",0.6574923547
"1236",0.9563218391
"1237",0.6818580193
"1238",0.8875356803
"1239",0.58033241
"1240",0.6941624365
"1241",0.6457399103
"1242",0.761589404
"1243",0.54
"1244",0.7692307692
"1245",0.8197837405
"1246",0.8287937743
"1247",0.703130496
"1248",0.7716179572
"1249",0.7570715474
"1250",0.7361673414
"1251",0.7016105417
"1252",0.8098256735
"1253",0.8623707239
"1254",0.5223880597
"1255",0.3620689655
"1256",0.7408906883
"1257",0.5843621399
"1258",0.5454545455
"1259",0.4840943519
"1260",0.5618729097
"1261",0.7740069418
"1262",0.5129140079
"1263",0.4166125892
"1264",0.3446893788
"1265",0.7967479675
"1266",0.8248325605
"1267",0.6746442432
"1268",0.4237011685
"1269",0.9103448276
"1270",0.4839319471
"1271",0.8641975309
"1272",0.692026335
"1273",0.6973293769
"1274",0.7978279031
"1275",0.6579634465
"1276",0.5730769231
"1277",0.8721422523
"1278",0.7774647887
"1279",0.7438271605
"1280",0.8944687045
"1281",0.9316770186
"1282",0.724137931
"1283",0.9074410163
"1284",0.5741056218
"1285",0.4761904762
"1286",0.8842105263
"1287",0.9153846154
"1288",0.7691326531
"1289",0.6838750797
"1290",0.8612385321
"1291",0.8404040404
"1292",0.9102564103
"1293",0.5217391304
"1294",0.3066666667
"1295",0.7441860465
"1296",0.6383763838
"1297",0.6360371146
"1298",0.3395348837
"1299",0.3015184382
"1300",0.115942029
"1301",0.693687231
"1302",0.5464064731
"1303",0.8153846154
"1304",0.6725
"1305",0.6766826923
"1306",0.6600331675
"1307",0.4271145771
"1308",0.5047619048
"1309",0.2790697674
"1310",0.776290631
"1311",0.810727179
"1312",0.5111662531
"1313",0.9106145251
"1314",0.4237011685
"1315",0.6797202797
"1316",0.6919060052
"1317",0.9029275809
"1318",0.6626728111
"1319",0.552238806
"1320",0.9507186858
"1321",0.8116883117
"1322",0.464
"1323",0.9543094496
"1324",0.325
"1325",0.6845452032
"1326",0.8704697987
"1327",0.9344674556
"1328",0.9019607843
"1329",0.480587618
"1330",0.4477344992
"1331",0.5147928994
"1332",0.707856598
"1333",0.4156305506
"1334",0.9516837482
"1335",0.3584131327
"1336",0.8017857143
"1337",0.5210176991
"1338",0.2412028151
"1339",0.8279569892
"1340",0.4130434783
"1341",0.9011072929
"1342",0.9590443686
"1343",0.3621867882
"1344",0.9421965318
"1345",0.4358507734
"1346",0.8943206326
"1347",0.0858524788
"1348",0.8490294752
"1349",0.9205955335
"1350",0.940029985
"1351",0.6516853933
"1352",0.6557377049
"1353",0.739090065
"1354",0.9303482587
"1355",0.7403846154
"1356",0.7291666667
"1357",0.9424528302
"1358",0.9615384615
"1359",0.7738095238
"1360",0.8035343035
"1361",0.6214574899
"1362",0.5534246575
"1363",0.763546798
"1364",0.977037037
"1365",0.819843342
"1366",0.649122807
"1367",0.4399524376
"1368",0.7392473118
"1369",0.9685675797
"1370",0.9068322981
"1371",0.9537572254
"1372",0.9242788462
"1373",0.8498187468
"1374",0.6977342945
"1375",0.8397212544
"1376",0.6996935649
"1377",0.6790419162
"1378",0.684501845
"1379",0.8991596639
"1380",0.8527472527
"1381",0.9433465086
"1382",0.8493050475
