"","PAR_ED_PCT_1STGEN","MN_EARN_WNE_P6","PCT75_EARN_WNE_P6","INC_PCT_M2","NPT4_PUB","GT_25K_P6","C100_4"
"1",0.3940338379,25600,33200,0.0975898854,15229,0.426,0.1102
"2",0.3571588618,37500,48400,0.1388426311,14789,0.665,0.3258
"3",0.6024096386,40100,51400,0.0332326284,9624.65620094192,0.676,0
"4",0.3429191536,39300,54800,0.1426418885,18596,0.668,0.1516
"5",0.3805576488,22200,30900,0.0838948787,11110,0.36,0.0752
"6",0.2445520581,36500,46300,0.1404260245,20787,0.67,0.3877
"7",0.5605658709,25500,35200,0.0995405819,6922,0.459,0.326050843593251
"8",0.4715947981,35500,44700,0.1588725176,9624.65620094192,0.666,0.326050843593251
"9",0.3873000485,30600,40500,0.1103388358,13431,0.575,0.0863
"10",0.1988738739,39900,51200,0.1418269231,18644,0.725,0.4225
"11",0.2,31400,42900,0.1824817518,9624.65620094192,0.568,0.5622
"12",0.4423213022,24400,32800,0.0892307692,1315,0.401,0.326050843593251
"13",0.5334773218,21300,28800,0.0503731343,9624.65620094192,0.333,0.0536
"14",0.4874431058,37100,51300,0.0858097415,9624.65620094192,0.611,0.0476
"15",0.4534786253,31100,44300,0.0962643678,3762,0.494,0.326050843593251
"16",0.4584545748,26900,36700,0.1101156069,6675,0.467,0.326050843593251
"17",0.4313358302,33600,44600,0.1181525242,9624.65620094192,0.599,0.1193
"18",0.5290178571,28800,38300,0.1370060571,7817,0.518,0.326050843593251
"19",0.5277980447,31300,41400,0.0754226268,9624.65620094192,0.564,0
"20",0.3275590551,31200,38100,0.1432748538,9624.65620094192,0.626,0.3004
"21",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.25
"22",0.413028169,29200,37900,0.156843484,17974,0.521,0.0869
"23",0.4873756695,28500,38600,0.1178474114,9207,0.534,0.326050843593251
"24",0.4918952618,27100,36400,0.1151065802,5686,0.472,0.326050843593251
"25",0.4605809129,22100,40187.6009768927,0.1373239437,9624.65620094192,0.348,0.3684
"26",0.3970149254,29800,40400,0.1051693405,13092,0.525,0.1951
"27",0.2594594595,34400,44800,0.1625615764,10679,0.6,0.326050843593251
"28",0.4240601504,21700,30000,0.0600130463,9624.65620094192,0.37,0.0824
"29",0.3532934132,32100,43800,0.1531165312,9624.65620094192,0.561,0.249
"30",0.3710144928,26600,36200,0.1635720601,16877,0.538,0.2071
"31",0.5428176796,23700,32900,0.0968523002,6513,0.384,0.326050843593251
"32",0.3891175126,30100,38700,0.1625911626,11294,0.551,0.1204
"33",0.5943804035,24800,34300,0.1180857676,3049,0.423,0.326050843593251
"34",0.1875843455,26900,35400,0.1487804878,9624.65620094192,0.432,0.1988
"35",0.3465346535,29569.8983050847,40187.6009768927,0.1160714286,9624.65620094192,0.500679491525424,0.326050843593251
"36",0.1464713715,41600,51100,0.1558109834,9624.65620094192,0.724,0.4766
"37",0.6174698795,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.0378
"38",0.3543979505,33900,45100,0.1435614277,14327,0.616,0.1538
"39",0.2893481717,37000,48200,0.1518796992,9624.65620094192,0.713,0.5087
"40",0.4583333333,32200,40187.6009768927,0.112368633963963,9624.65620094192,0.639,0.1538
"41",0.4034416826,23100,32100,0.0841750842,9624.65620094192,0.386,0.1208
"42",0.4528619529,20600,29600,0.0742857143,9624.65620094192,0.331,0.3376
"43",0.4253235977,32500,42400,0.1192043294,11907,0.592,0.1456
"44",0.246031746,31500,42800,0.1344,9624.65620094192,0.52,0.2133
"45",0.4382022472,42600,40187.6009768927,0.11,9624.65620094192,0.721,0.326050843593251
"46",0.418586984,40000,54600,0.1352718078,8661,0.675,0.0802
"47",0.4173913043,35700,47000,0.1360381862,9188,0.604,0.1494
"48",0.3784860558,32300,46300,0.1271777003,8971,0.587,0.0367
"49",0.47186444148188,38700,54200,0.2032520325,9624.65620094192,0.688,0.5333
"50",0.4712643678,33400,44900,0.1330049261,9624.65620094192,0.533,0.326050843593251
"51",0.5474525475,32500,43600,0.0872050147,9624.65620094192,0.586,0.2364
"52",0.4618834081,26400,37300,0.0873533246,9624.65620094192,0.535,0.326050843593251
"53",0.4302325581,23800,33400,0.0787037037,9624.65620094192,0.4,0.3608
"54",0.4900793651,29569.8983050847,40187.6009768927,0.0593824228,9624.65620094192,0.500679491525424,0.326050843593251
"55",0.5735110371,19700,27900,0.0646733832,9624.65620094192,0.325,0.326050843593251
"56",0.5471698113,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0
"57",0.5967578521,29100,40800,0.0828323313,9624.65620094192,0.546,0.326050843593251
"58",0.5595880333,26000,34000,0.0744742427,9624.65620094192,0.457,0.326050843593251
"59",0.5595880333,26000,34000,0.0744742427,9624.65620094192,0.457,0.326050843593251
"60",0.5595880333,26000,34000,0.0744742427,9624.65620094192,0.457,0.326050843593251
"61",0.5787631272,18900,27200,0.0492898914,9624.65620094192,0.303,0.2667
"62",0.5416666667,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"63",0.5560058954,21200,28600,0.0533001933,9624.65620094192,0.331,0.2157
"64",0.3804779412,39400,51000,0.1459797818,10858,0.716,0.428
"65",0.6340757883,24300,32700,0.1055374593,8978,0.392,0.326050843593251
"66",0.3209733488,38100,48900,0.1408362989,15215,0.675,0.4006
"67",0.47186444148188,22600,31500,0.112368633963963,9624.65620094192,0.431,0.1321
"68",0.4888469997,27200,36100,0.1135416667,5211,0.479,0.326050843593251
"69",0.5100738751,30300,40400,0.060199005,9624.65620094192,0.562,0.1
"70",0.5662650602,17800,40187.6009768927,0.112368633963963,9624.65620094192,0.28,0.326050843593251
"71",0.5200501253,26000,34100,0.0878201777,5572,0.412,0.326050843593251
"72",0.5195702226,19500,28200,0.072300183,9624.65620094192,0.308,0.326050843593251
"73",0.5195702226,19500,28200,0.072300183,9624.65620094192,0.308,0.326050843593251
"74",0.495,22700,30000,0.0838323353,9624.65620094192,0.391,0.326050843593251
"75",0.4927835052,18500,26500,0.1060735672,9624.65620094192,0.275,0.326050843593251
"76",0.3637071651,49700,66200,0.1538461538,9624.65620094192,0.789,0.3462
"77",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"78",0.5570452495,29900,39200,0.0924018358,7600,0.562,0.326050843593251
"79",0.4857530968,43100,61300,0.1320289378,9624.65620094192,0.655,0.1818
"80",0.5540730337,34600,49000,0.0848017621,8019,0.599,0.326050843593251
"81",0.4713740458,30500,41200,0.0965431627,8494,0.551,0.326050843593251
"82",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"83",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.1429
"84",0.5534832693,24700,33300,0.0873342478,8018,0.41,0.326050843593251
"85",0.5212620027,32300,42000,0.1131297513,9624.65620094192,0.629,0.326050843593251
"86",0.3840232798,34700,44100,0.155048693,13683,0.654,0.3319
"87",0.4381948986,39900,51100,0.1578947368,9624.65620094192,0.725,0.326050843593251
"88",0.5942028986,28600,37800,0.0683307767,7937,0.512,0.326050843593251
"89",0.4246575342,24600,36000,0.112368633963963,9624.65620094192,0.441,0.326050843593251
"90",0.4882584337,26900,35800,0.0850978825,2987,0.472,0.326050843593251
"91",0.5067976493,27000,35800,0.0986489385,9624.65620094192,0.501,0.326050843593251
"92",0.5067976493,27000,35800,0.0986489385,9624.65620094192,0.501,0.326050843593251
"93",0.2626728111,27900,38100,0.1255411255,9624.65620094192,0.557,0.1685
"94",0.5397536394,35000,48600,0.0811287478,9624.65620094192,0.654,0.326050843593251
"95",0.5097978227,33600,46200,0.0892671518,8396,0.623,0.326050843593251
"96",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"97",0.7179487179,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"98",0.4261896492,32400,44000,0.0982711556,8320,0.593,0.326050843593251
"99",0.5720844812,26600,34400,0.0761099366,7691,0.453,0.326050843593251
"100",0.311827957,26700,37200,0.175879397,9624.65620094192,0.531,0.4627
"101",0.577092511,20200,27900,0.0431177446,9624.65620094192,0.341,0.326050843593251
"102",0.532370855,35500,46700,0.1347126006,9624.65620094192,0.682,0.326050843593251
"103",0.5960591133,34400,46100,0.1890756303,9624.65620094192,0.566,0
"104",0.5513491744,19400,26300,0.0613842781,9624.65620094192,0.272,0.326050843593251
"105",0.4919203307,27000,35500,0.0862911104,7108,0.45,0.326050843593251
"106",0.4232571763,32200,43500,0.1297255308,13619,0.594,0.0814
"107",0.3965141612,64700,81600,0.1477045908,9624.65620094192,0.907,0.326050843593251
"108",0.5882352941,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"109",0.4879912664,19100,27400,0.0602517986,9624.65620094192,0.287,0.0448
"110",0.4819277108,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"111",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"112",0.3736263736,31500,39700,0.199488491,9624.65620094192,0.586,0.4902
"113",0.6015936255,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"114",0.520661157,17500,40187.6009768927,0.112368633963963,9624.65620094192,0.284,0.326050843593251
"115",0.286459981,38000,48100,0.1512655384,14143,0.689,0.3722
"116",0.4200913242,23400,32200,0.0824949698,8134,0.372,0.0977
"117",0.4723086497,27300,36600,0.1283746556,6859,0.467,0.326050843593251
"118",0.4100919393,30400,38200,0.1490610329,11752,0.519,0.202
"119",0.4777829747,30200,40000,0.1470116326,10205,0.556,0.2438
"120",0.5477415666,26300,36200,0.1087061087,10141,0.448,0.1598
"121",0.4971098266,17400,24100,0.0588235294,9624.65620094192,0.221,0.326050843593251
"122",0.431630972,41500,54400,0.1396054628,9624.65620094192,0.805,0.326050843593251
"123",0.5395256917,23200,31300,0.118487395,6239,0.369,0.326050843593251
"124",0.3592970791,31000,40700,0.1536777583,11087,0.575,0.214
"125",0.3976470588,32700,41900,0.1527196653,9624.65620094192,0.578,0.3261
"126",0.47186444148188,25200,40187.6009768927,0.2177419355,9624.65620094192,0.468,0.0588
"127",0.486381323,21400,30500,0.112368633963963,3547,0.32,0.326050843593251
"128",0.6025641026,17700,25500,0.0405515004,9624.65620094192,0.263,0.326050843593251
"129",0.4508196721,29569.8983050847,40187.6009768927,0.0977312391,9624.65620094192,0.500679491525424,0.326050843593251
"130",0.5265454545,23700,32100,0.0754017305,8575,0.383,0.326050843593251
"131",0.5233082707,26100,35600,0.1338582677,1778,0.44,0.326050843593251
"132",0.24,33500,44300,0.200498132,9624.65620094192,0.635,0.4337
"133",0.426152948,28800,37800,0.1356382979,9716,0.535,0.1851
"134",0.1538461538,28100,37300,0.1618257261,9624.65620094192,0.547,0.6605
"135",0.5192307692,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"136",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"137",0.3119266055,43700,54800,0.197044335,9624.65620094192,0.757,0.5212
"138",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"139",0.5801526718,29569.8983050847,40187.6009768927,0.0972644377,9624.65620094192,0.500679491525424,0.326050843593251
"140",0.5190839695,15700,40187.6009768927,0.0733333333,9624.65620094192,0.154,0.326050843593251
"141",0.6268412439,24100,32800,0.112368633963963,8092,0.374,0.326050843593251
"142",0.6470588235,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"143",0.5,15100,40187.6009768927,0.112368633963963,9624.65620094192,0.132,0.326050843593251
"144",0.5432937182,24000,33100,0.0896551724,3785,0.406,0.326050843593251
"145",0.25,29400,38800,0.1877133106,9624.65620094192,0.565,0.5074
"146",0.5627062706,23700,32600,0.1027900147,8454,0.401,0.326050843593251
"147",0.51625,21700,29500,0.061440678,6400,0.349,0.326050843593251
"148",0.3967611336,29400,38300,0.156133829,9624.65620094192,0.53,0.3692
"149",0.5116959064,27200,35700,0.1165172855,5566,0.47,0.326050843593251
"150",0.425087108,22900,31300,0.0703812317,9624.65620094192,0.367,0.2357
"151",0.5098389982,20200,27900,0.112368633963963,4177,0.298,0.326050843593251
"152",0.5285087719,24200,34000,0.0689338235,3773,0.434,0.326050843593251
"153",0.5660377358,29569.8983050847,40187.6009768927,0.1538461538,9624.65620094192,0.500679491525424,0.326050843593251
"154",0.4988764045,25300,34600,0.0779782037,9647,0.451,0.326050843593251
"155",0.5249266862,25100,34000,0.112368633963963,9109,0.414,0.326050843593251
"156",0.4090909091,17600,40187.6009768927,0.0952380952,9624.65620094192,0.241,0.326050843593251
"157",0.47186444148188,14300,40187.6009768927,0.112368633963963,9624.65620094192,0.164,0.326050843593251
"158",0.3611111111,26600,33900,0.2011331445,9624.65620094192,0.522,0.2867
"159",0.5550405562,27500,36600,0.075095057,10666,0.451,0.326050843593251
"160",0.4311172036,31100,40900,0.120123839,10150,0.572,0.1815
"161",0.552293578,25400,35000,0.0964230171,8112,0.442,0.326050843593251
"162",0.5057900635,28800,38800,0.1313750807,7536,0.515,0.1288
"163",0.3810349096,31400,42200,0.1109674639,9624.65620094192,0.512,0.0497
"164",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"165",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"166",0.5913043478,27300,36600,0.112368633963963,9624.65620094192,0.5,0.326050843593251
"167",0.4162679426,18000,40187.6009768927,0.0915750916,9624.65620094192,0.286,0.326050843593251
"168",0.55898654,26500,37100,0.112368633963963,4783,0.447,0.326050843593251
"169",0.6184861164,25400,34000,0.1267893661,5038,0.4,0.326050843593251
"170",0.2706766917,23300,33000,0.1536643026,9624.65620094192,0.409,0.326050843593251
"171",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"172",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"173",0.5788822948,27900,38200,0.0750343407,9624.65620094192,0.502,0.326050843593251
"174",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"175",0.5227272727,27000,37300,0.0635670568,6371,0.428,0.326050843593251
"176",0.5823882588,26000,35600,0.0601438492,5367,0.407,0.326050843593251
"177",0.2323943662,47400,72100,0.1051752922,9624.65620094192,0.665,0.3134
"178",0.5928961749,23500,30700,0.112368633963963,9624.65620094192,0.369,0.326050843593251
"179",0.56,19700,40187.6009768927,0.112368633963963,9624.65620094192,0.316,0.326050843593251
"180",0.3616438356,43600,59700,0.1739237392,9624.65620094192,0.695,0.4679
"181",0.6388429752,26300,34100,0.0680345572,3849,0.428,0.326050843593251
"182",0.5614973262,16800,23500,0.068,9624.65620094192,0.218,0.326050843593251
"183",0.54,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.4167
"184",0.2175015853,35000,46400,0.1656734207,9624.65620094192,0.616,0.5083
"185",0.2736318408,26800,36100,0.1517857143,9624.65620094192,0.451,0.5276
"186",0.6431718062,39300,56900,0.0612244898,9624.65620094192,0.705,0.326050843593251
"187",0.506246282,36700,47500,0.0689821515,9624.65620094192,0.603,0.326050843593251
"188",0.5041250543,26900,35000,0.0778142832,4975,0.423,0.326050843593251
"189",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"190",0.3875,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"191",0.4946703514,28300,37200,0.0896155011,8234,0.452,0.326050843593251
"192",0.4110840438,36900,50400,0.1609349812,9624.65620094192,0.63,0.4005
"193",0.247826087,32000,44600,0.1454545455,9624.65620094192,0.516,0.2874
"194",0.47186444148188,100500,128800,0.112368633963963,9624.65620094192,0.889,0.326050843593251
"195",0.47186444148188,85500,97300,0.1910828025,9624.65620094192,0.793,0.8475
"196",0.304099142,38100,50000,0.1833188532,9624.65620094192,0.681,0.583
"197",0.2634491919,47800,65300,0.1498344371,18047,0.777,0.3614
"198",0.3795712484,56100,74300,0.0733333333,9624.65620094192,0.832,0.326050843593251
"199",0.5885152284,35400,48500,0.1309642147,6297,0.629,0.1598
"200",0.5922123894,33200,45400,0.153418124,6759,0.584,0.1479
"201",0.6048401343,34600,47200,0.1450964073,6712,0.599,0.1258
"202",0.4800781837,38200,52100,0.1385632327,11085,0.67,0.1178
"203",0.4521233974,37400,49800,0.1433930094,13640,0.645,0.1969
"204",0.5768188451,35600,47900,0.1054723326,2416,0.615,0.0472
"205",0.5243882936,34300,45400,0.1274700171,6265,0.599,0.1472
"206",0.4875980496,36100,48100,0.1478425305,7237,0.651,0.1394
"207",0.50269179,41700,56200,0.1208909646,10340,0.697,0.104
"208",0.4808894354,36500,49600,0.1246253746,9389,0.645,0.149
"209",0.6319205298,35700,48200,0.1007952477,3287,0.631,0.0626
"210",0.5370760037,34300,46400,0.1174775719,8918,0.618,0.119
"211",0.4887604367,38100,50500,0.1353454172,8953,0.667,0.0753
"212",0.3648559126,51200,67100,0.1443223443,13707,0.733,0.7166
"213",0.4136546185,41700,53800,0.1529255319,15514,0.696,0.5348
"214",0.4675324675,39600,52900,0.1662134602,12771,0.684,0.6821
"215",0.3685678427,47000,61400,0.1474742638,13399,0.718,0.7181
"216",0.4472586873,34200,45700,0.1705715757,13144,0.618,0.4429
"217",0.4044755671,41700,54200,0.1564230717,14136,0.706,0.5708
"218",0.47186444148188,99500,137300,0.112368633963963,9624.65620094192,0.955,0.326050843593251
"219",0.4173897325,38100,50400,0.1532937871,15755,0.68,0.6919
"220",0.3845369237,33400,45900,0.1547826087,16086,0.591,0.5505
"221",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"222",0.5333333333,29569.8983050847,40187.6009768927,0.2025316456,9624.65620094192,0.500679491525424,0.326050843593251
"223",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"224",0.4093567251,31000,40800,0.0847880299,9624.65620094192,0.577,0.326050843593251
"225",0.5201793722,19000,40187.6009768927,0.0886524823,9624.65620094192,0.289,0.326050843593251
"226",0.1932515337,33000,44900,0.1457725948,9624.65620094192,0.535,0.6433
"227",0.2549019608,71900,105000,0.0943877551,15472,0.858,0.4183
"228",0.47186444148188,68200,88100,0.112368633963963,9624.65620094192,0.824,0.326050843593251
"229",0.6212121212,31800,40200,0.0903104421,2668,0.512,0.326050843593251
"230",0.5172413793,32500,44400,0.1126958618,5507,0.549,0.326050843593251
"231",0.5,22300,30600,0.0917030568,9624.65620094192,0.333,0.326050843593251
"232",0.5059382423,41800,53900,0.0939226519,9624.65620094192,0.736,0.326050843593251
"233",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"234",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"235",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"236",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"237",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"238",0.6605664488,22100,30700,0.0457113508,9624.65620094192,0.339,0.326050843593251
"239",0.6185751688,26800,35600,0.0838748375,9214,0.464,0.326050843593251
"240",0.5238095238,25100,34100,0.0577838205,7359,0.398,0.326050843593251
"241",0.5564689064,30600,41400,0.1061170213,6046,0.519,0.326050843593251
"242",0.5838965619,26200,36400,0.0806397117,8095,0.441,0.326050843593251
"243",0.1615541922,42900,57100,0.1371681416,9624.65620094192,0.723,0.5813
"244",0.425,67300,99800,0.112368633963963,9624.65620094192,0.791,0.326050843593251
"245",0.3009367681,36200,47700,0.156512605,9624.65620094192,0.626,0.4724
"246",0.3996062992,28300,40800,0.148409894,9624.65620094192,0.507,0.3091
"247",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"248",0.5652489125,25700,35300,0.0961281709,3179,0.453,0.326050843593251
"249",0.5878166213,29000,39000,0.0432159165,3731,0.474,0.326050843593251
"250",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"251",0.47186444148188,58700,71000,0.1413043478,9624.65620094192,0.847,0.8
"252",0.6223529412,21200,29300,0.0664479081,9624.65620094192,0.367,0.326050843593251
"253",0.5541880342,33800,47100,0.0788643533,5460,0.553,0.326050843593251
"254",0.3237179487,40400,40187.6009768927,0.1284153005,9624.65620094192,0.662,0
"255",0.3727598566,40500,56000,0.125,9624.65620094192,0.663,0.4118
"256",0.47186444148188,21700,40187.6009768927,0.112368633963963,9624.65620094192,0.366,0.326050843593251
"257",0.47186444148188,93800,108100,0.112368633963963,9624.65620094192,0.952,0.326050843593251
"258",0.3945945946,29000,41300,0.128440367,9624.65620094192,0.493,0.3333
"259",0.583488806,26100,34900,0.059088674,6731,0.425,0.326050843593251
"260",0.5679012346,28800,37300,0.0626836435,9420,0.439,0.326050843593251
"261",0.5077508043,25100,35400,0.0805749129,7535,0.437,0.326050843593251
"262",0.5741042345,29300,39300,0.10896196,10976,0.479,0.326050843593251
"263",0.4402257568,32500,45600,0.0998656516,10855,0.558,0.326050843593251
"264",0.6077322018,24800,33700,0.0448113208,1981,0.412,0.326050843593251
"265",0.5560231457,30000,40400,0.0963588815,6993,0.5,0.326050843593251
"266",0.5218736191,32700,44100,0.0985866942,4019,0.557,0.326050843593251
"267",0.5529237602,17300,25000,0.0869341564,9624.65620094192,0.254,0.326050843593251
"268",0.59375,29569.8983050847,40187.6009768927,0.0631578947,9624.65620094192,0.500679491525424,0.326050843593251
"269",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"270",0.6317962836,27700,35600,0.0716471188,7893,0.466,0.326050843593251
"271",0.47186444148188,34000,43500,0.112368633963963,9624.65620094192,0.603,0.3333
"272",0.4582818294,32600,43600,0.0829705506,9213,0.516,0.326050843593251
"273",0.328358209,49800,68700,0.14,9624.65620094192,0.727,0.5468
"274",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"275",0.7045718714,26400,35200,0.0586546861,7772,0.436,0.326050843593251
"276",0.5766062603,29569.8983050847,40187.6009768927,0.0738636364,9624.65620094192,0.500679491525424,0.326050843593251
"277",0.583488806,26100,34900,0.059088674,8504,0.425,0.326050843593251
"278",0.5142857143,20500,40187.6009768927,0.0494699647,9624.65620094192,0.295,0.326050843593251
"279",0.5680147059,21100,29700,0.0640668524,9624.65620094192,0.363,0.326050843593251
"280",0.5448916409,16700,21500,0.0634573304,9624.65620094192,0.18,0.326050843593251
"281",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"282",0.5284552846,25300,36600,0.0876132931,9624.65620094192,0.485,0.326050843593251
"283",0.638209266,27200,37900,0.083303793,10056,0.455,0.326050843593251
"284",0.3405762872,33200,44900,0.1429790866,9624.65620094192,0.588,0.5385
"285",0.3405762872,33200,44900,0.1429790866,9624.65620094192,0.588,0.5
"286",0.3405762872,33200,44900,0.1429790866,9624.65620094192,0.588,0.326050843593251
"287",0.4647302905,24300,33000,0.1115173675,9262,0.424,0.326050843593251
"288",0.5117056856,23200,33800,0.1338199513,9624.65620094192,0.381,0.326050843593251
"289",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"290",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"291",0.4874770922,46700,64600,0.1063522618,4640,0.656,0.326050843593251
"292",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"293",0.5375017723,23500,31000,0.0634155562,4503,0.362,0.326050843593251
"294",0.4746932515,33400,43700,0.1654182272,9624.65620094192,0.594,0.4898
"295",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"296",0.5630897169,27800,38000,0.0751266527,6456,0.481,0.326050843593251
"297",0.6130811663,24300,32800,0.1220543807,6140,0.388,0.326050843593251
"298",0.2892561983,38900,50600,0.0882352941,9624.65620094192,0.671,0.326050843593251
"299",0.580443828,26800,37000,0.0519317161,3057,0.434,0.326050843593251
"300",0.5464480874,28200,39000,0.0816326531,9624.65620094192,0.525,0.326050843593251
"301",0.4507772021,72600,89600,0.2008733624,9624.65620094192,0.853,0.326050843593251
"302",0.5388757994,29500,39500,0.0716260367,8342,0.474,0.326050843593251
"303",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"304",0.5729029425,27700,37500,0.0583585604,1374,0.475,0.326050843593251
"305",0.47186444148188,15900,40187.6009768927,0.112368633963963,9624.65620094192,0.208,0.326050843593251
"306",0.6756453423,26100,35500,0.1421869361,8624,0.452,0.326050843593251
"307",0.47186444148188,70600,90200,0.1481481481,9624.65620094192,0.811,0.8465
"308",0.4489795918,44000,56400,0.1827411168,9624.65620094192,0.663,0.2752
"309",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
"310",0.4477713508,27800,37700,0.1318493151,13434,0.477,0.1259
"311",0.537037037,28000,38100,0.0795454545,9624.65620094192,0.508,0.6129
"312",0.5281030445,27700,39600,0.0710339384,9624.65620094192,0.494,0.326050843593251
"313",0.3802816901,41800,40187.6009768927,0.112368633963963,9624.65620094192,0.681,0.326050843593251
"314",0.4136125654,29569.8983050847,40187.6009768927,0.0715883669,9624.65620094192,0.500679491525424,0.326050843593251
"315",0.445324097,28300,41000,0.0847665848,10944,0.481,0.326050843593251
"316",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0
"317",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.3333
"318",0.4972857507,33100,44700,0.0815370778,9624.65620094192,0.578,0.326050843593251
"319",0.4824120603,21000,28000,0.0958333333,9624.65620094192,0.307,0.326050843593251
"320",0.5486725664,47400,40187.6009768927,0.1550387597,9624.65620094192,0.687,0.326050843593251
"321",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.2727
"322",0.5276170437,22400,30100,0.0970488082,3335,0.356,0.326050843593251
"323",0.385665529,26700,36200,0.1735015773,9624.65620094192,0.485,0.1522
"324",0.5099347495,35400,47400,0.0733325573,9624.65620094192,0.659,0.4696
"325",0.4738821563,40800,53500,0.1592952175,9624.65620094192,0.718,0.4074
"326",0.2835820896,29100,43300,0.1635514019,9624.65620094192,0.496,0.2586
"327",0.5347091932,25700,34600,0.112368633963963,5072,0.424,0.326050843593251
"328",0.497005988,16300,22500,0.0790697674,9624.65620094192,0.2,0.326050843593251
"329",0.567251462,23000,32300,0.037535014,7443,0.371,0.326050843593251
"330",0.4897494305,25200,34400,0.0994475138,5782,0.444,0.326050843593251
"331",0.47186444148188,29569.8983050847,40187.6009768927,0.112368633963963,9624.65620094192,0.500679491525424,0.326050843593251
